product_id,brand,product_name,category,review_count,avg_rating,repurchase_rate,photo_review_rate,profile_review_rate,review_confidence,review_signal_score,rating_signal_score,repurchase_signal_score,confidence_signal_score,review_signal_reason
prod_oy_a000000113011,셀린저,셀린저 리얼 토너 센텔라아시아티카 200ml,toner,20,4.700,0.1000,0.1500,0.4000,low,57.25,85.00,10.00,50.00,"평균별점 4.700, 리뷰 20건, 재구매율 0.1000, 프로필라벨율 0.4000"
prod_oy_a000000116004,시카고,[끝장크림] 시카고 시카 피니쉬 크림 50ml,cream,20,4.500,0.2000,0.2000,0.4000,low,54.25,75.00,20.00,50.00,"평균별점 4.500, 리뷰 20건, 재구매율 0.2000, 프로필라벨율 0.4000"
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,20,4.800,0.3000,0.3500,0.2500,low,65.25,90.00,30.00,50.00,"평균별점 4.800, 리뷰 20건, 재구매율 0.3000, 프로필라벨율 0.2500"
prod_oy_a000000191827,디마르3,디마르3 시그니처 비트 로제 토너 150ml,toner,20,4.700,0.2000,0.5000,0.4000,low,62.75,85.00,20.00,50.00,"평균별점 4.700, 리뷰 20건, 재구매율 0.2000, 프로필라벨율 0.4000"
prod_oy_a000000200182,닥터하우쉬카,닥터하우쉬카 모공 탄력 세럼 50ml,serum,20,4.800,0.0500,0.2500,0.4000,low,60.00,90.00,5.00,50.00,"평균별점 4.800, 리뷰 20건, 재구매율 0.0500, 프로필라벨율 0.4000"
prod_oy_a000000207028,제나벨,제나벨 PDRN 비타 토닝 앰플 30ml,serum,20,4.550,0.1500,0.1500,0.1000,low,52.62,77.50,15.00,50.00,"평균별점 4.550, 리뷰 20건, 재구매율 0.1500, 프로필라벨율 0.1000"
prod_oy_a000000213152,이지듀,이지듀 스킨부스터 엠티에스 앰플 3.5ml,serum,20,4.300,0.0500,0.1000,0.5500,low,45.50,65.00,5.00,50.00,"평균별점 4.300, 리뷰 20건, 재구매율 0.0500, 프로필라벨율 0.5500"
prod_oy_a000000225849,아떼,[1+1 트러블앰플/피지케어] 아떼 아크네솔 프로그래밍 앰플 듀오 기획,serum,20,4.250,0.4000,0.0500,0.2500,low,49.13,62.50,40.00,50.00,"평균별점 4.250, 리뷰 20건, 재구매율 0.4000, 프로필라벨율 0.2500"
prod_oy_a000000226474,브이앤에이뷰티,[리뉴얼] 브이앤에이뷰티 안티옥시던트 에센스 토너 120ml,toner,20,5.000,0.0000,0.0000,0.4000,low,62.00,100.00,0.00,50.00,"평균별점 5.000, 리뷰 20건, 재구매율 0.0000, 프로필라벨율 0.4000"
prod_oy_a000000228253,더마팩토리,더마팩토리 EGF 앰플 30ml,serum,20,4.950,0.0000,0.2500,0.6000,low,64.13,97.50,0.00,50.00,"평균별점 4.950, 리뷰 20건, 재구매율 0.0000, 프로필라벨율 0.6000"
prod_oy_a000000229225,유리아쥬,유리아쥬 이제악 뉴스킨 세럼 30ml,serum,20,4.650,0.1500,0.0000,0.3000,low,54.88,82.50,15.00,50.00,"평균별점 4.650, 리뷰 20건, 재구매율 0.1500, 프로필라벨율 0.3000"
prod_oy_a000000247097,닥터엘시아,[화잘먹버블세럼] 닥터엘시아 ABC 글로우 휩드 세럼 100ml,serum,20,4.550,0.0500,0.1500,0.2500,low,51.37,77.50,5.00,50.00,"평균별점 4.550, 리뷰 20건, 재구매율 0.0500, 프로필라벨율 0.2500"
prod_oy_a000000144848,에스티로더,에스티 로더 어드밴스드 나이트 리페어 갈색병 세럼 7ml,serum,19,4.789,0.0526,0.0526,0.2632,low,57.09,89.45,5.26,50.00,"평균별점 4.789, 리뷰 19건, 재구매율 0.0526, 프로필라벨율 0.2632"
prod_oy_a000000162054,라네즈,라네즈 워터뱅크 블루히알루로닉 에멀젼(중건성) 120ml,lotion,19,4.526,0.0000,0.2632,0.4211,low,51.70,76.30,0.00,50.00,"평균별점 4.526, 리뷰 19건, 재구매율 0.0000, 프로필라벨율 0.4211"
prod_oy_a000000191663,디오디너리,[진정] 디오디너리 수딩 앤 배리어 서포트 세럼 30ml,serum,19,4.632,0.2105,0.1053,0.2632,low,56.46,81.60,21.05,50.00,"평균별점 4.632, 리뷰 19건, 재구매율 0.2105, 프로필라벨율 0.2632"
prod_oy_a000000197661,닥터멜락신,닥터멜락신 비피 포어 앰플 30ml,serum,19,4.842,0.1579,0.0526,0.3158,low,60.92,92.10,15.79,50.00,"평균별점 4.842, 리뷰 19건, 재구매율 0.1579, 프로필라벨율 0.3158"
prod_oy_a000000198832,테라로직,테라로직 피토세라 프로 안티옥시던트 10X 탄력앰플 50ml,serum,19,4.579,0.1053,0.1579,0.3684,low,53.95,78.95,10.53,50.00,"평균별점 4.579, 리뷰 19건, 재구매율 0.1053, 프로필라벨율 0.3684"
prod_oy_a000000205871,이즈앤트리,이즈앤트리 하이퍼 비타민 C 30 크림 20ml,cream,19,4.474,0.0000,0.1579,0.5263,low,49.75,73.70,0.00,50.00,"평균별점 4.474, 리뷰 19건, 재구매율 0.0000, 프로필라벨율 0.5263"
prod_oy_a000000208718,스콧해미쉬,스콧해미쉬 블루 블렌디드 토너 에센스 180ml,toner,19,5.000,0.1053,0.1053,0.3158,low,64.74,100.00,10.53,50.00,"평균별점 5.000, 리뷰 19건, 재구매율 0.1053, 프로필라벨율 0.3158"
prod_oy_a000000214270,키엘,키엘 울트라 퓨어 세럼 나이아신아마이드 30ml 기획/단품,serum,19,4.474,0.0526,0.2105,0.4211,low,50.80,73.70,5.26,50.00,"평균별점 4.474, 리뷰 19건, 재구매율 0.0526, 프로필라벨율 0.4211"
prod_oy_a000000214636,앰플엔,앰플엔 히알루론샷 수분 크림 60ml,cream,19,4.895,0.0526,0.3684,0.2632,low,63.16,94.75,5.26,50.00,"평균별점 4.895, 리뷰 19건, 재구매율 0.0526, 프로필라벨율 0.2632"
prod_oy_a000000216925,아로셀,[30만콜라겐샷] 아로셀 슈퍼샷 콜트라 앰플 3X 30ml,serum,19,4.789,0.1053,0.2105,0.3684,low,60.25,89.45,10.53,50.00,"평균별점 4.789, 리뷰 19건, 재구매율 0.1053, 프로필라벨율 0.3684"
prod_oy_a000000218897,허스텔러,[급속진정] 허스텔러 리틀 드롭스 카밍 데이즈 앰플 30ml,serum,19,4.842,0.1053,0.1579,0.4737,low,61.71,92.10,10.53,50.00,"평균별점 4.842, 리뷰 19건, 재구매율 0.1053, 프로필라벨율 0.4737"
prod_oy_a000000229965,플로디카,플로디카 리웨이크 모이스트 트리트먼트 150ml,toner,19,4.895,0.0000,0.2632,0.6842,low,63.17,94.75,0.00,50.00,"평균별점 4.895, 리뷰 19건, 재구매율 0.0000, 프로필라벨율 0.6842"
prod_oy_a000000231453,주미소,[트러블진정]주미소 디판테놀 베리어 장벽세럼 70ml(+크림20ml),serum,19,4.632,0.0000,0.0526,0.3158,low,51.98,81.60,0.00,50.00,"평균별점 4.632, 리뷰 19건, 재구매율 0.0000, 프로필라벨율 0.3158"
prod_oy_a000000233020,VT,[광채부스팅] VT 피디알엔 토너 250ml,toner,19,4.579,0.0526,0.2632,0.5263,low,54.74,78.95,5.26,50.00,"평균별점 4.579, 리뷰 19건, 재구매율 0.0526, 프로필라벨율 0.5263"
prod_oy_a000000246189,밀리밀리,[이준박사 공동개발] 밀리밀리 500달톤 프로틴 앰플 30ml,serum,19,4.895,0.0526,0.4211,0.3684,low,64.22,94.75,5.26,50.00,"평균별점 4.895, 리뷰 19건, 재구매율 0.0526, 프로필라벨율 0.3684"
prod_oy_a000000115496,달팡,달팡 하이드라스킨 세럼 30ml,serum,18,4.944,0.1667,0.1667,0.2222,low,64.57,97.20,16.67,50.00,"평균별점 4.944, 리뷰 18건, 재구매율 0.1667, 프로필라벨율 0.2222"
prod_oy_a000000128656,아임프롬,아임프롬 머그워트 크림 50g,cream,18,4.389,0.2222,0.3333,0.1667,low,51.81,69.45,22.22,50.00,"평균별점 4.389, 리뷰 18건, 재구매율 0.2222, 프로필라벨율 0.1667"
prod_oy_a000000162058,라네즈,라네즈 워터뱅크 블루히알루로닉 토너(중건성) 160ml,toner,18,4.778,0.3333,0.0000,0.1667,low,61.39,88.90,33.33,50.00,"평균별점 4.778, 리뷰 18건, 재구매율 0.3333, 프로필라벨율 0.1667"
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,18,4.778,0.0000,0.3889,0.5000,low,60.28,88.90,0.00,50.00,"평균별점 4.778, 리뷰 18건, 재구매율 0.0000, 프로필라벨율 0.5000"
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,18,5.000,0.3889,0.0556,0.1667,low,69.17,100.00,38.89,50.00,"평균별점 5.000, 리뷰 18건, 재구매율 0.3889, 프로필라벨율 0.1667"
prod_oy_a000000192520,로벡틴,[수분충전/세라마이드] 로벡틴 아쿠아 히알루로닉 수딩 크림 60ml,cream,18,4.500,0.0556,0.3889,0.2778,low,52.64,75.00,5.56,50.00,"평균별점 4.500, 리뷰 18건, 재구매율 0.0556, 프로필라벨율 0.2778"
prod_oy_a000000199411,라네즈,[리필/1등 속보습] 라네즈 크림스킨 170ml 리필,toner,18,4.944,0.0556,0.0000,0.2222,low,60.68,97.20,5.56,50.00,"평균별점 4.944, 리뷰 18건, 재구매율 0.0556, 프로필라벨율 0.2222"
prod_oy_a000000204880,AHC,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에센스 130ml,serum,18,4.667,0.1667,0.3333,0.0556,low,57.79,83.35,16.67,50.00,"평균별점 4.667, 리뷰 18건, 재구매율 0.1667, 프로필라벨율 0.0556"
prod_oy_a000000204881,AHC,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에멀젼 100ml,lotion,18,4.889,0.0556,0.1667,0.2778,low,61.12,94.45,5.56,50.00,"평균별점 4.889, 리뷰 18건, 재구매율 0.0556, 프로필라벨율 0.2778"
prod_oy_a000000214179,키엘,키엘 울트라 훼이셜 토너 250ml,toner,18,4.944,0.1111,0.2222,0.1667,low,63.74,97.20,11.11,50.00,"평균별점 4.944, 리뷰 18건, 재구매율 0.1111, 프로필라벨율 0.1667"
prod_oy_a000000219286,디오디너리,[노화케어] 디오디너리 GF 15% 솔루션 30ml,serum,18,4.611,0.1111,0.3889,0.2778,low,56.80,80.55,11.11,50.00,"평균별점 4.611, 리뷰 18건, 재구매율 0.1111, 프로필라벨율 0.2778"
prod_oy_a000000229509,지피덤,[장벽탄력/화잘먹] 지피덤 셀트리온EGF 스킨베리어 크림에센스 밀키토너 150ml,toner,18,4.722,0.1111,0.1667,0.3889,low,58.19,86.10,11.11,50.00,"평균별점 4.722, 리뷰 18건, 재구매율 0.1111, 프로필라벨율 0.3889"
prod_oy_a000000236981,주미소,주미소 나이아신아마이드 10% 세럼 40ml,serum,18,4.833,0.0000,0.0556,0.2222,low,57.07,91.65,0.00,50.00,"평균별점 4.833, 리뷰 18건, 재구매율 0.0000, 프로필라벨율 0.2222"
prod_oy_a000000237527,리쥬란,[3STEP 멜라닌 클리어] 리쥬란 힐러 트리플 래디언스 크림 50ml,cream,18,4.556,0.0000,0.1111,0.3333,low,50.57,77.80,0.00,50.00,"평균별점 4.556, 리뷰 18건, 재구매율 0.0000, 프로필라벨율 0.3333"
prod_oy_a000000249480,글로우,글로우 레몬 비타민 토너 300ml,toner,18,4.944,0.0000,0.1111,0.5000,low,62.07,97.20,0.00,50.00,"평균별점 4.944, 리뷰 18건, 재구매율 0.0000, 프로필라벨율 0.5000"
prod_oy_a000000252600,바이오힐보,[화잘먹프렙] 바이오힐보 판테셀 리페어시카 수분 로션 100mL,lotion,18,4.944,0.0556,0.0556,0.5000,low,62.63,97.20,5.56,50.00,"평균별점 4.944, 리뷰 18건, 재구매율 0.0556, 프로필라벨율 0.5000"
prod_oy_a000000158113,랩시리즈,랩시리즈 올-인-원 훼이스 트리트먼트 50ml,lotion,17,4.882,0.1176,0.0588,0.2353,low,60.87,94.10,11.76,50.00,"평균별점 4.882, 리뷰 17건, 재구매율 0.1176, 프로필라벨율 0.2353"
prod_oy_a000000165360,AHC,AHC 허브솔루션 알로에베라 토너 500ml,toner,17,4.529,0.0000,0.4118,0.2353,low,52.34,76.45,0.00,50.00,"평균별점 4.529, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.2353"
prod_oy_a000000187241,빌리프,빌리프 슈퍼 드랍스 비타민C 워터트리트먼트 150ML,toner,17,4.941,0.0000,0.2353,0.5882,low,63.67,97.05,0.00,50.00,"평균별점 4.941, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.5882"
prod_oy_a000000197660,닥터멜락신,닥터멜락신 아쿠아 이온 플라즈마 수분 토너 200ml,toner,17,4.647,0.1176,0.1176,0.7059,low,57.35,82.35,11.76,50.00,"평균별점 4.647, 리뷰 17건, 재구매율 0.1176, 프로필라벨율 0.7059"
prod_oy_a000000197679,닥터멜락신,닥터멜락신 비피 포어 베리어 크림 50g,cream,17,5.000,0.0000,0.1765,0.5294,low,64.41,100.00,0.00,50.00,"평균별점 5.000, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.5294"
prod_oy_a000000212010,LBB,[기미잡티 크림]LBB 골드렐라 펩타이드 28 안티 멜라닌 마스크 크림 100ml,cream,17,5.000,0.1176,0.3529,0.4118,low,67.94,100.00,11.76,50.00,"평균별점 5.000, 리뷰 17건, 재구매율 0.1176, 프로필라벨율 0.4118"
prod_oy_a000000216459,마몽드,[모공부스터] 마몽드 포어 슈링커 바쿠치올 레티놀 토너 200ml,toner,17,4.765,0.0000,0.0000,0.4118,low,55.60,88.25,0.00,50.00,"평균별점 4.765, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.4118"
prod_oy_a000000217777,닥터디퍼런트,닥터디퍼런트 스케일링 토너 (지성용) 300ml (AD),toner,17,4.941,0.2941,0.0588,0.7059,low,68.38,97.05,29.41,50.00,"평균별점 4.941, 리뷰 17건, 재구매율 0.2941, 프로필라벨율 0.7059"
prod_oy_a000000219326,SVR,[극건조 피부 개선 보습 크림]SVR 토피알리즈 밤프로텍트+ 400ml,cream,17,4.588,0.0000,0.1765,0.4706,low,52.79,79.40,0.00,50.00,"평균별점 4.588, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.4706"
prod_oy_a000000228603,크리니크,[김고은PICK] 크리니크 쏙수분광채세럼 30ml,serum,17,4.941,0.1176,0.3529,0.1176,low,64.85,97.05,11.76,50.00,"평균별점 4.941, 리뷰 17건, 재구매율 0.1176, 프로필라벨율 0.1176"
prod_oy_a000000248983,rdrd,[NEW] rdrd 그린 애플 락토 리밸런싱 팝핑 토너 95g,toner,17,4.588,0.0000,0.0588,0.4118,low,51.32,79.40,0.00,50.00,"평균별점 4.588, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.4118"
prod_oy_a000000255167,구달,[텔레토비 콜라보][쿨링/트러블] 구달 어성초 징크 히알루론 레드 수딩 세럼 30ml 더블 기획 (+왕 스티커 3매),serum,17,4.765,0.0000,0.0000,0.3529,low,55.30,88.25,0.00,50.00,"평균별점 4.765, 리뷰 17건, 재구매율 0.0000, 프로필라벨율 0.3529"
prod_oy_a000000130838,크리니크,크리니크 모이스춰 써지 아이 96-아워 하이드로 컨센트레이트 15ml,cream,16,4.500,0.1250,0.0000,0.1875,low,49.69,75.00,12.50,50.00,"평균별점 4.500, 리뷰 16건, 재구매율 0.1250, 프로필라벨율 0.1875"
prod_oy_a000000144810,아크웰,[수분레이어링] 아크웰 리얼 아쿠아 밸런싱 앰플 35ml,serum,16,5.000,0.3125,0.1875,0.1875,low,69.06,100.00,31.25,50.00,"평균별점 5.000, 리뷰 16건, 재구매율 0.3125, 프로필라벨율 0.1875"
prod_oy_a000000152786,엠브리올리스,엠브리올리스 하이드라 세럼 30ml,serum,16,4.750,0.0625,0.3750,0.0625,low,58.44,87.50,6.25,50.00,"평균별점 4.750, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.0625"
prod_oy_a000000162615,마리엔메이,[장벽강화] 마리엔메이 비타민C+비피다 로션 120ml,lotion,16,4.625,0.0625,0.1875,0.5625,low,55.63,81.25,6.25,50.00,"평균별점 4.625, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.5625"
prod_oy_a000000174709,일소,[수분급속충전] 일소 데일리 모이스처 소프트닝 로션 150ml,lotion,16,4.563,0.0625,0.1875,0.3125,low,52.67,78.15,6.25,50.00,"평균별점 4.563, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.3125"
prod_oy_a000000189589,헤라,헤라 하이드로 리플렉팅 플루이드 140ml,lotion,16,4.938,0.1250,0.0000,0.0625,low,61.11,96.90,12.50,50.00,"평균별점 4.938, 리뷰 16건, 재구매율 0.1250, 프로필라벨율 0.0625"
prod_oy_a000000189956,피캄,[박지현 PICK/7일 모공개선] 피캄 레티놀라겐 앰플 30ml,serum,16,4.875,0.0000,0.3125,0.3750,low,61.56,93.75,0.00,50.00,"평균별점 4.875, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.3750"
prod_oy_a000000213383,더마라인,더마라인 디렉소 바이오 액티빙 PDRN 크림 100g,cream,16,5.000,0.1250,0.1250,0.0625,low,64.06,100.00,12.50,50.00,"평균별점 5.000, 리뷰 16건, 재구매율 0.1250, 프로필라벨율 0.0625"
prod_oy_a000000214258,키엘,키엘 속탄력 투명 에센스 30ml,serum,16,5.000,0.0000,0.1250,0.2500,low,62.50,100.00,0.00,50.00,"평균별점 5.000, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.2500"
prod_oy_a000000218716,눅스,[저자극 로즈 토너+미니오일증정]눅스 베리로즈 리프레쉬 토너 200ml 기획,toner,16,4.438,0.0625,0.1875,0.3750,low,49.55,71.90,6.25,50.00,"평균별점 4.438, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.3750"
prod_oy_a000000219985,몰바니,몰바니 율피 엑소좀 모공 타이트닝 토너 150ml,toner,16,4.500,0.0000,0.3125,0.5000,low,51.88,75.00,0.00,50.00,"평균별점 4.500, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.5000"
prod_oy_a000000231459,허블룸,[NEW/뿌리는토너미스트] 허블룸 콤부차 플랜트 바이옴 토너 150ml,toner,16,4.938,0.0625,0.1875,0.5625,low,64.23,96.90,6.25,50.00,"평균별점 4.938, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.5625"
prod_oy_a000000231970,라운드랩,[집중진정] 라운드랩 소나무 진정 시카 앰플 30ml 리필팩,serum,16,4.938,0.1875,0.0625,0.4375,low,64.86,96.90,18.75,50.00,"평균별점 4.938, 리뷰 16건, 재구매율 0.1875, 프로필라벨율 0.4375"
prod_oy_a000000241336,피캄,[60개 블루캡슐/수분볼륨 입체광] 피캄 PDRN 카페인 블루캡슐 60 크림 50ml,cream,16,4.625,0.0625,0.3750,0.3750,low,56.56,81.25,6.25,50.00,"평균별점 4.625, 리뷰 16건, 재구매율 0.0625, 프로필라벨율 0.3750"
prod_oy_a000000242945,메디힐,[NEW] 메디힐 PDRN 모공 탄력 더마 크림 50ml,cream,16,4.938,0.0000,0.1250,0.1875,low,60.48,96.90,0.00,50.00,"평균별점 4.938, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.1875"
prod_oy_a000000244813,디마프,[원조버블세럼] 디마프 히어로 마이 퍼스트 세럼 50ml,serum,16,4.813,0.0000,0.1875,0.4375,low,58.92,90.65,0.00,50.00,"평균별점 4.813, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.4375"
prod_oy_a000000247201,아벤느,아벤느 시칼파트 플러스 리페어 젤 30ml,serum,16,4.563,0.0000,0.0625,0.1875,low,49.55,78.15,0.00,50.00,"평균별점 4.563, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.1875"
prod_oy_a000000252249,구달,[기미/흔적/색소침착] 구달 청귤 비타C E TXA 세럼 15ml,serum,16,4.875,0.0000,0.1250,0.3125,low,59.38,93.75,0.00,50.00,"평균별점 4.875, 리뷰 16건, 재구매율 0.0000, 프로필라벨율 0.3125"
prod_oy_a000000165366,AHC,AHC 허브솔루션 레몬 토너 500ml,toner,15,4.800,0.0000,0.5333,0.2667,low,61.17,90.00,0.00,50.00,"평균별점 4.800, 리뷰 15건, 재구매율 0.0000, 프로필라벨율 0.2667"
prod_oy_a000000171755,닥터하스킨,[수분충전/저자극] 닥터하스킨 미라클아토 하이드로 토너 150ml,toner,15,4.667,0.2667,0.2000,0.2667,low,59.51,83.35,26.67,50.00,"평균별점 4.667, 리뷰 15건, 재구매율 0.2667, 프로필라벨율 0.2667"
prod_oy_a000000184919,시모먼트,시모먼트 아이 리프팅 롤러 세럼 15ml,cream,15,4.467,0.0000,0.1333,0.6000,low,49.68,73.35,0.00,50.00,"평균별점 4.467, 리뷰 15건, 재구매율 0.0000, 프로필라벨율 0.6000"
prod_oy_a000000188598,조선미녀,조선미녀 붉은 팥 수분 워터 젤 100ml,toner,15,4.933,0.2667,0.2667,0.4667,low,68.49,96.65,26.67,50.00,"평균별점 4.933, 리뷰 15건, 재구매율 0.2667, 프로필라벨율 0.4667"
prod_oy_a000000191823,디마르3,[잡티케어] 디마르3 에트셀 멜라케어 크렘 65ml,cream,15,4.800,0.1333,0.4000,0.2667,low,62.50,90.00,13.33,50.00,"평균별점 4.800, 리뷰 15건, 재구매율 0.1333, 프로필라벨율 0.2667"
prod_oy_a000000207031,제나벨,제나벨 PDRN 리쥬비네이팅 토너 300ml,toner,15,4.800,0.0000,0.2000,0.4000,low,58.50,90.00,0.00,50.00,"평균별점 4.800, 리뷰 15건, 재구매율 0.0000, 프로필라벨율 0.4000"
prod_oy_a000000229511,지피덤,[장벽탄력/PDRN] 지피덤 셀트리온EGF 스킨베리어 하이드로 수분앰플 30ml,serum,15,4.467,0.1333,0.0667,0.2000,low,49.68,73.35,13.33,50.00,"평균별점 4.467, 리뷰 15건, 재구매율 0.1333, 프로필라벨율 0.2000"
prod_oy_a000000236325,러븀,러븀 그린 시트러스 비타민 씨 젤 크림 플러스 50ml,cream,15,4.600,0.0667,0.4000,0.4667,low,56.67,80.00,6.67,50.00,"평균별점 4.600, 리뷰 15건, 재구매율 0.0667, 프로필라벨율 0.4667"
prod_oy_a000000249381,메디큐브,[리뉴얼/여배우광크림]메디큐브 PDRN 핑크 콜라겐 캡슐크림 55g,cream,15,4.933,0.1333,0.1333,0.1333,low,62.82,96.65,13.33,50.00,"평균별점 4.933, 리뷰 15건, 재구매율 0.1333, 프로필라벨율 0.1333"
prod_oy_a000000257237,디마프,[꿀광앰플] 디마프 판테놀 30% 앰플 60ml,serum,15,5.000,0.0667,0.1333,0.5333,low,65.33,100.00,6.67,50.00,"평균별점 5.000, 리뷰 15건, 재구매율 0.0667, 프로필라벨율 0.5333"
prod_oy_a000000257698,달바,[26년 신형] 달바 비타 캡슐 세럼 나이아신아마이드 5퍼센트 100ml 기획,serum,15,4.867,0.0000,0.1333,0.2667,low,59.01,93.35,0.00,50.00,"평균별점 4.867, 리뷰 15건, 재구매율 0.0000, 프로필라벨율 0.2667"
prod_oy_a000000113009,셀린저,셀린저 리얼 토너 카렌듈라 200ml,toner,14,4.500,0.1429,0.0714,0.0714,low,50.18,75.00,14.29,50.00,"평균별점 4.500, 리뷰 14건, 재구매율 0.1429, 프로필라벨율 0.0714"
prod_oy_a000000178648,크리니크,크리니크 모이스춰 써지 하이드로 인퓨즈드 로션 200ml,toner,14,4.857,0.0714,0.2143,0.1429,low,60.35,92.85,7.14,50.00,"평균별점 4.857, 리뷰 14건, 재구매율 0.0714, 프로필라벨율 0.1429"
prod_oy_a000000198834,테라로직,테라로직 마데셀 더마 리페어 B5 토너 280ml,toner,14,4.286,0.2857,0.6429,0.1429,low,53.22,64.30,28.57,50.00,"평균별점 4.286, 리뷰 14건, 재구매율 0.2857, 프로필라벨율 0.1429"
prod_oy_a000000201152,차앤박,차앤박(CNP) 더마앤서 텐션 앵글핏 레티놀앰플 30ml,serum,14,4.929,0.0000,0.0000,0.5714,low,60.90,96.45,0.00,50.00,"평균별점 4.929, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.5714"
prod_oy_a000000208721,스콧해미쉬,스콧해미쉬 블루 블렌디드 로션 에센스 180ml,lotion,14,5.000,0.0000,0.1429,0.2857,low,62.86,100.00,0.00,50.00,"평균별점 5.000, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.2857"
prod_oy_a000000210054,아누아,아누아 복숭아 나이아신아마이드 인리치드 크림 50mL,cream,14,5.000,0.0000,0.1429,0.2143,low,62.50,100.00,0.00,50.00,"평균별점 5.000, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.2143"
prod_oy_a000000213283,오드로이,오드로이 레티놀 0.03퍼센트 피어니 앰플 필리디 50ml,serum,14,4.071,0.0714,0.1429,0.2857,low,38.74,53.55,7.14,50.00,"평균별점 4.071, 리뷰 14건, 재구매율 0.0714, 프로필라벨율 0.2857"
prod_oy_a000000213953,연작,연작 카밍 앤 컴포팅 크림 60ml,cream,14,4.143,0.3571,0.2143,0.2143,low,46.79,57.15,35.71,50.00,"평균별점 4.143, 리뷰 14건, 재구매율 0.3571, 프로필라벨율 0.2143"
prod_oy_a000000224729,메이크프렘,메이크프렘 인테카 수딩크림 70ml,cream,14,4.571,0.0000,0.0714,0.3571,low,50.70,78.55,0.00,50.00,"평균별점 4.571, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.3571"
prod_oy_a000000227984,유리아쥬,[피지/모공케어 로션] 유리아쥬 이제악 3-레귤+ 40ML,serum,14,4.857,0.0714,0.0714,0.2857,low,59.64,92.85,7.14,50.00,"평균별점 4.857, 리뷰 14건, 재구매율 0.0714, 프로필라벨율 0.2857"
prod_oy_a000000229455,셀라딕스,셀라딕스 트러블 세라 캡슐 131 크림 95ml,cream,14,4.500,0.2143,0.0714,0.2857,low,52.68,75.00,21.43,50.00,"평균별점 4.500, 리뷰 14건, 재구매율 0.2143, 프로필라벨율 0.2857"
prod_oy_a000000244286,아이디플라코스메틱,[붉은기진정] 아이디플라코스메틱 엑소브이 부스터 앰플 30ml,serum,14,4.929,0.0000,0.0000,0.5714,low,60.90,96.45,0.00,50.00,"평균별점 4.929, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.5714"
prod_oy_a000000252119,코스노리,[NEW/장벽앰플] 코스노리 판테놀 베리어 앰플 10 50ml,serum,14,5.000,0.0000,0.0000,0.2857,low,61.43,100.00,0.00,50.00,"평균별점 5.000, 리뷰 14건, 재구매율 0.0000, 프로필라벨율 0.2857"
prod_oy_a000000176058,체이싱래빗,체이싱래빗 그린 골든 룰러 크림 100ml (피부장벽 진정크림),cream,13,4.846,0.0769,0.0769,0.2308,low,59.23,92.30,7.69,50.00,"평균별점 4.846, 리뷰 13건, 재구매율 0.0769, 프로필라벨율 0.2308"
prod_oy_a000000189586,헤라,헤라 하이드로 리플렉팅 토너 170ml,toner,13,4.923,0.1538,0.0769,0.3077,low,63.27,96.15,15.38,50.00,"평균별점 4.923, 리뷰 13건, 재구매율 0.1538, 프로필라벨율 0.3077"
prod_oy_a000000209640,티엘스,[4가지 일상 잡티 케어] 티엘스 레드 오렌지 나이아신아마이드 세럼 30ml,serum,13,4.692,0.0000,0.1538,0.2308,low,54.22,84.60,0.00,50.00,"평균별점 4.692, 리뷰 13건, 재구매율 0.0000, 프로필라벨율 0.2308"
prod_oy_a000000213324,더마펌,[나띠PICK][증정이벤트/진정세럼] 더마펌 수딩 리페어 세럼 R4 50ml 기획 (+크림 50ml),serum,13,4.538,0.0000,0.2308,0.2308,low,50.76,76.90,0.00,50.00,"평균별점 4.538, 리뷰 13건, 재구매율 0.0000, 프로필라벨율 0.2308"
