ingredient_id,name_ko,name_en,product_count,sources,paper_key,pmid,doi,title,journal,publication_date,publication_types,abstract_available,evidence_tier,evidence_kind,relation_scope,applicability,mapped_effect_ids,directions,evidence_spans,passed_stage_count,first_failed_filter,review_status,runtime_score_change
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.1016/j.jdsct.2026.100172,,10.1016/j.jdsct.2026.100172,A Reverse Micellar Peptide Nanosphere Strategy Enhancing Transdermal Delivery and Anti-Aging Performance of Palmitoyl Tripeptide-5,Journal of Dermatologic Science and Cosmetic Technology,2026-05,journal-article,N,8,review_or_reference,title_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.1021/acsomega.5c12526.s001,,10.1021/acsomega.5c12526.s001,"Novel Palmitoyl Pentapeptides: Self-Assembly, Collagen Stimulation, Antioxidant Activity, and Influence of Skin Microbiota Health",,2026-03-20,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.1111/j.1467-2494.2005.00261.x,,10.1111/j.1467-2494.2005.00261.x,Topical palmitoyl pentapeptide provides improvement in photoaged human facial skin 1,International Journal of Cosmetic Science,2005-06,journal-article,Y,2,human_topical_rct,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.1111/j.1468-2494.2009.00495.x,,10.1111/j.1468-2494.2009.00495.x,Effects of topical gluco‐oligosaccharide and collagen tripeptide F in the treatment of sensitive atopic skin,International Journal of Cosmetic Science,2009-08,journal-article,Y,2,human_topical_rct,unconfirmed,human_topical,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.1159/000072067,,10.1159/000072067,Topical Vaccination of DNA Antigens: Topical Delivery of DNA Antigens,Skin Pharmacology and Physiology,2003,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.14478/ace.2014.1085,,10.14478/ace.2014.1085,Antimicrobial Activities of Ethosome-Encapsulated Palmitoyl Tripeptide,Applied Chemistry for Engineering,2014-12-10,journal-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.20944/preprints202106.0580.v1,,10.20944/preprints202106.0580.v1,"A Face Serum Containing Bakuchiol, Palmitoyl Tripeptide-38, Hydrolyzed Hyaluronic Acid and a Polyherbal and Vitamin Blend Improves Skin Quality in Human Volunteers and Protects Skin Structure In vitro",,2021-06-23,posted-content,Y,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.21175/rad.sum.abstr.book.2022.4.1,,10.21175/rad.sum.abstr.book.2022.4.1,New cosmetic formulations based on N-Prolyl Palmitoyl Tripeptide-56 Acetate and Bakuchiol Complex with anti-aging properties,Book of Abstracts,2022,proceedings-article,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.21203/rs.3.rs-968293/v1,,10.21203/rs.3.rs-968293/v1,Systemic and topical administration of spermidine accelerates skin wound healing,,2021-10-14,component,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.21236/ada432035,,10.21236/ada432035,Reactive Topical Skin Protectant,,2004-06-01,report,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.3109/9780203904015-21,,10.3109/9780203904015-21,Methods for the Assessment of Topical Corticosteroid-Induced Skin Blanching,Topical Absorption of Dermatological Products,2002-01-02,book-chapter,N,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.3390/ijms23031101,,10.3390/ijms23031101,Effect of a Topical Collagen Tripeptide on Antiaging and Inhibition of Glycation of the Skin: A Pilot Study,International Journal of Molecular Sciences,2022-01-20,journal-article,Y,4,human_topical_observational_or_use_test,unconfirmed,human_topical,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.3390/pharmaceutics16040554,,10.3390/pharmaceutics16040554,Microemulsions and Nanoemulsions for Topical Delivery of Tripeptide-3: From Design of Experiment to Anti-Sebum Efficacy on Facial Skin,Pharmaceutics,2024-04-19,journal-article,Y,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.4236/jcdsa.2021.113020,,10.4236/jcdsa.2021.113020,"A Face Serum Containing Palmitoyl Tripeptide-38, Hydrolyzed Hyaluronic Acid, Bakuchiol and a Polyherbal and Vitamin Blend Improves Skin Quality","Journal of Cosmetics, Dermatological Sciences and Applications",2021,journal-article,N,8,review_or_reference,unconfirmed,combination_or_formulation,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.53894/ijirss.v5i3.652,,10.53894/ijirss.v5i3.652,Transdermal Delivery and Biological Activity of Arginine Oligomer Conjugation of Palmitoyl Tripeptide-1,International Journal of Innovative Research and Scientific Studies,2022-09-26,journal-article,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
palmitoyl_tripeptide_5,팔미토일트라이펩타이드-5,Palmitoyl Tripeptide-5,752,crossref,DOI:10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,,10.70675/b6ae10d8z5202z41e1z9d8cz96bfc99f41e0,Comparison of topical quercetin nanoformulations for skin protection,,2026-04-01,dissertation,Y,7,in_vitro,unconfirmed,mechanistic,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:36059592,36059592,10.1016/j.xjidi.2022.100131,Type 2 Inflammation Contributes to Skin Barrier Dysfunction in Atopic Dermatitis.,JID innovations : skin science from molecules to population health,2022-04-26,Journal Article; Review,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:32166597,32166597,10.1007/s40265-020-01291-2,Delgocitinib: First Approval.,Drugs,2020-Apr,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:38031699,38031699,10.25259/ijdvl_15_2023,"Janus-kinase inhibitors in dermatology: A review of their use in psoriasis, vitiligo, systemic lupus erythematosus, hidradenitis suppurativa, dermatomyositis, lichen planus, lichen planopilaris, sarcoidosis and graft-versus-host disease.","Indian journal of dermatology, venereology and leprology",2023 [SEASON],Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:38701783,38701783,10.1016/j.cell.2024.04.009,FLT3L governs the development of partially overlapping hematopoietic lineages in humans and mice.,Cell,2024-05-03,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:35330989,35330989,10.2147/jir.s356316,Application of Baricitinib in Dermatology.,Journal of inflammation research,2022-03-18,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:38615134,38615134,10.1007/s13555-024-01144-w,Novel Topical Treatments for Itch.,Dermatology and therapy,2024-04-13,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:26826719,26826719,10.1093/jjco/hyv207,Skin problems and EGFR-tyrosine kinase inhibitor.,Japanese journal of clinical oncology,2016-01-29,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,title_exact,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:38755715,38755715,10.11817/j.issn.1672-7347.2024.230397,Circadian rhythm of cutaneous pruritus.,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,2024-Feb-28,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:27149133,27149133,,Erlotinib-induced Rosacea-like Dermatitis.,Acta dermatovenerologica Croatica : ADC,2016-Apr,Case Reports; Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:31447854,31447854,10.3389/fimmu.2019.01862,Tyrosine Kinases in Autoimmune and Inflammatory Skin Diseases.,Frontiers in immunology,2019-08-09,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:38589317,38589317,10.1002/art.42858,EphB2 Receptor Promotes Dermal Fibrosis in Systemic Sclerosis.,"Arthritis & rheumatology (Hoboken, N.J.)",2024-05-15,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:31349897,31349897,10.1016/bs.acr.2019.03.008,Macroenvironment-gene-microenvironment interactions in ultraviolet radiation-induced melanomagenesis.,Advances in cancer research,2019-04-23,"Journal Article; Research Support, N.I.H., Extramural; Review",Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:31811054,31811054,10.1126/sciimmunol.aax6908,Clec10a regulates mite-induced dermatitis.,Science immunology,2019-Dec-06,"Journal Article; Research Support, Non-U.S. Gov't",Y,6,animal,abstract_exact,mechanistic,,unclear,Clec10a expressed on skin macrophages inhibits HDM-induced Toll-like receptor 4 (TLR4)-mediated inflammatory cytokine production through the inhibitory immunoreceptor tyrosine activating motif in its cytoplasmic portion.,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:40038877,40038877,10.1002/ctm2.70256,Topical TYK2 inhibitor ameliorates psoriasis-like dermatitis via the AKT-SP1-NGFR-AP1 pathway in keratinocytes.,Clinical and translational medicine,2025-Mar,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:40795287,40795287,10.1093/bjd/ljaf293,Tyrosine kinase 2 inhibition improves clinical and molecular hallmarks in subtypes of cutaneous lupus.,The British journal of dermatology,2025-Nov-18,Journal Article,Y,5,ex_vivo_or_artificial_skin,title_exact,mechanistic,,positive,Tyrosine kinase 2 inhibition improves clinical and molecular hallmarks in subtypes of cutaneous lupus.,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:18494898,18494898,10.1046/j.1467-2494.2003.00182.x,Skin-lightening products revisited.,International journal of cosmetic science,2003-Aug,Journal Article,Y,7,in_vitro,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:40536117,40536117,10.1111/jocd.70143,The Role of Tyrosine Kinase in Beauty and Skincare: A Comprehensive Review.,Journal of cosmetic dermatology,2025-Jun,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:30944614,30944614,10.3892/ol.2019.10071,Synthesis and physiological implications of melanic pigments.,Oncology letters,2019-02-25,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:32161331,32161331,10.1038/s41598-020-61424-1,Nintedanib ameliorates animal model of dermatitis.,Scientific reports,2020-03-11,"Journal Article; Research Support, Non-U.S. Gov't",Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:39803739,39803739,,Erlotinib-induced Perioral Lesions Resembling Scleroderma.,Acta dermatovenerologica Croatica : ADC,2024-Nov,Journal Article; Case Reports,Y,4,human_topical_observational_or_use_test,abstract_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:31769600,31769600,10.1111/jocd.13211,Targeted therapy in oncology patients and skin: Pharmaceutical and dermocosmetic management.,Journal of cosmetic dermatology,2019-11-26,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,unclear,"Novel agents, that is tyrosine kinase inhibitors and RAS-RAF-MEK-ERK pathway, have given good results in patient survival while decreasing the systemic toxicities in comparison to conventional cytotoxic chemotherapy, but are also related to skin adverse effects.",2,not_combination_product,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28398413,28398413,,Imatinib mesylate-induced lichenoid drug eruption.,Cutis,2017-Mar,Case Reports; Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28676423,28676423,10.1016/j.semcdb.2017.06.021,Functional interplay between secreted ligands and receptors in melanoma.,Seminars in cell & developmental biology,2017-07-01,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:41621676,41621676,10.1016/j.jaad.2026.01.061,Cutaneous Toxicities of Small Molecules in Targeted Cancer Therapy Part I - Mechanisms of Toxicity.,Journal of the American Academy of Dermatology,2026-01-30,Journal Article; Review,Y,8,review_or_reference,unconfirmed,reference_only,,,,0,exact_single_ingredient,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:30539729,30539729,10.1016/j.ad.2018.05.006,Guidelines for Diagnosis and Treatment of Cutaneous Sarcomas: Dermatofibrosarcoma Protuberans.,Actas dermo-sifiliograficas,2018-07-04,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:22040910,22040910,10.1016/j.semcdb.2011.10.017,Eph/ephrin signaling in epidermal differentiation and disease.,Seminars in cell & developmental biology,2011-10-21,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:36819425,36819425,10.7759/cureus.33937,Painful Foot Lesions: A Case Report.,Cureus,2023-01-18,Case Reports; Journal Article,Y,4,human_topical_observational_or_use_test,abstract_exact,human_topical,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:10506262,10506262,,The physiology of pigmented nevi.,Pediatrics,1999-Oct,"Journal Article; Research Support, Non-U.S. Gov't",Y,7,in_vitro,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:41381986,41381986,10.1007/s12032-025-03193-3,"Drug-induced cutaneous toxicities in solid tumor oncology: mechanisms, manifestations, and management.","Medical oncology (Northwood, London, England)",2025-12-12,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:17098057,17098057,10.1016/s0074-7696(06)53005-0,Structural and immunocytochemical characterization of keratinization in vertebrate epidermis and epidermal derivatives.,International review of cytology,2006,"Journal Article; Research Support, Non-U.S. Gov't; Review",Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:33484582,33484582,10.1111/ced.14567,Janus kinase inhibitors for atopic dermatitis: a promising treatment modality.,Clinical and experimental dermatology,2021-02-28,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:39145899,39145899,10.1080/13543784.2024.2391825,Recent progress in tyrosine kinase 2 inhibitors for atopic dermatitis.,Expert opinion on investigational drugs,2024-08-21,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:40593606,40593606,10.1038/s41467-025-60677-6,CFAP100 couples microtubule glutamylation to spindle pole integrity in keratinocytes to promote epidermal development.,Nature communications,2025-07-01,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28326307,28326307,10.3389/fmed.2017.00022,p75 Neurotrophin Receptor in the Skin: Beyond Its Neurotrophic Function.,Frontiers in medicine,2017-03-07,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:30813264,30813264,10.3390/ijms20040956,Resveratrol as a Multifunctional Topical Hypopigmenting Agent.,International journal of molecular sciences,2019-02-22,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:33906720,33906720,10.1053/j.seminhematol.2021.02.002,Novel therapies targeting cutaneous T cell lymphomas and their microenvironment.,Seminars in hematology,2021-02-11,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:32850331,32850331,10.3389/fonc.2020.01163,Innovative Therapeutic Approaches in Primary Cutaneous B Cell Lymphoma.,Frontiers in oncology,2020-08-07,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:41351479,41351479,10.1111/cts.70432,Cutaneous Adverse Effects of EGFR Therapy in Breast Cancer Treatment.,Clinical and translational science,2025-Dec,Journal Article; Review,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:37235767,37235767,10.1093/ced/llad188,Emerging role of topical Janus kinase inhibitors in dermatological disorders: a review.,Clinical and experimental dermatology,2023-Sep-19,Review; Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:36843055,36843055,10.1111/cup.14420,Cutaneous VCL::ALK fusion ovoid-spindle cell neoplasm.,Journal of cutaneous pathology,2023-03-12,Case Reports; Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,2,not_combination_product,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:41463055,41463055,10.3390/biomedicines13123044,"Cutaneous Adverse Events of Tyrosine Kinase Inhibitors in Endocrine Tumors: Clinical Features, Mechanisms, and Management Strategies.",Biomedicines,2025-12-11,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28918995,28918995,10.1016/j.clml.2017.07.005,Cutaneous Adverse Events of Targeted Therapies for Hematolymphoid Malignancies.,"Clinical lymphoma, myeloma & leukemia",2017-07-14,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:30964564,30964564,10.1002/jlb.2ri0119-031r,Myeloid C-type lectin receptors in skin/mucoepithelial diseases and tumors.,Journal of leukocyte biology,2019-04-09,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:35081305,35081305,,"Janus Kinase and Tyrosine Kinase Inhibitors in Dermatology: A Review of Their Utilization, Safety Profile and Future Applications.",Skin therapy letter,2022-Jan,Journal Article; Review,Y,8,review_or_reference,title_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:31352445,31352445,10.1159/000501145,Fibroblast Growth Factors: A Controlling Mechanism of Skin Aging.,Skin pharmacology and physiology,2019-07-26,Journal Article; Review,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:40473184,40473184,10.1016/j.cellsig.2025.111913,Acetaldehyde dehydrogenase 1A1 upregulation drives dacomitinib-induced skin toxicity through mitochondrial dysfunction and keratinocyte apoptosis.,Cellular signalling,2025-06-03,Journal Article,Y,6,animal,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28878837,28878837,,Cutaneous Toxicities of Molecular Targeted Therapies.,Maedica,2017-Jan,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,unclear,"Antineoplastic targeted therapies, such as EGFR inhibitors, tyrosine kinase inhibitors and BRAF inhibitors, frequently lead to systemic and cutaneous side effects, significantly affecting patient's quality of life. || The present paper describes toxic cutaneous reactions associated with the most frequently used molecular therapies (epidermal growth factor receptor inhibitors, tyrosine kinase inhibitors, BRAF-inhibitors), frequency of occurrence and methods of diagnosis and treatment, in order to offer a clinically efficient management for maintaining a good quality of life, with compliance to treatment and good therapeutic efficacy.",3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,pubmed,PMID:28823805,28823805,10.1016/j.annder.2017.03.021,[Self-tanning and sunless tanning products].,Annales de dermatologie et de venereologie,2017-08-18,Journal Article,Y,8,review_or_reference,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,TITLE:distinct ve cadherin serine and tyrosine phosphorylation sites and their role for inflammation induced vascular permeability in vivo,,,Distinct VE-cadherin serine and tyrosine phosphorylation sites and their role for inflammation-induced vascular permeability in vivo,,2025-12-01,Journal Article,Y,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,TITLE:metabolome and transcriptome analyses reveal the mechanism underlying the differences in skin development between the two duck breeds during embryonic stage,,,Metabolome and transcriptome analyses reveal the mechanism underlying the differences in skin development between the two duck breeds during embryonic stage,,2025-09-01,Journal Article,Y,7,in_vitro,abstract_exact,combination_or_formulation,,unclear,"The significantly enriched GO terms of biological process were positive regulation of melanin biosynthetic process, melanin biosynthetic process, cuticle development, melanin biosynthetic process from tyrosine, and melanocyte differentiation, which were potentially related to skin growth and development. || Eleven significant pathways, highly enriched by DCT, TYR, ASIP, TYRP1, KIT, PHOSPHO2, CERS3, SGPP2, SPTLC3, DEGS2, PATJ, RBP7, AOX1, ETNPPL, HPGDS, and GAD1, were melanogenesis, tyrosine metabolism, vitamin B6 metabolism, sphingolipid metabolism, protein digestion and absorption, tight junction, alpha-linolenic acid metabolism, arachidonic acid metabolism, linoleic acid metabolism, nicotinate and nicotinamide metabolism, and alanine, aspartate and glutamate metabolism, which participated in regulating the development of duck skin during embryonic stage.",1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,TITLE:applying pulse uv irradiation induced chemiluminescence approach for high throughput screening assay of tyrosinase inhibitors,,,Applying pulse UV irradiation-induced chemiluminescence approach for high-throughput screening assay of tyrosinase inhibitors,,2025-01-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,TITLE:unraveling the role of discoidin domain receptors as an anti fibrotic target in various organs a comprehensive review,,,Unraveling the role of discoidin domain receptors as an anti-fibrotic target in various organs: A comprehensive review,,2025-09-01,Journal Article,Y,8,review_or_reference,abstract_exact,reference_only,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-6313343/v1,,10.21203/rs.3.rs-6313343/v1,The role of distinct serine and tyrosine phosphorylation sites of VE-cadherin for inflammation-induced vascular permeability in vivo,,2025-04-15,Preprint,Y,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.1101/2025.07.25.666708,,10.1101/2025.07.25.666708,Integrating 12 Spatial and Single Cell Technologies to Characterise Tumour Neighbourhoods and Cellular Interactions in three Skin Cancer Types,,2025-07-28,Preprint,Y,7,in_vitro,abstract_exact,combination_or_formulation,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-7555251/v1,,10.21203/rs.3.rs-7555251/v1,A butyrate derivative attenuates the Bruton's tyrosine kinase phosphorylation-dependent activation of calcium phosphate,,2025-09-17,Preprint,Y,6,animal,title_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.1101/2025.11.21.25340665,,10.1101/2025.11.21.25340665,Minimally invasive 1 mm skin biopsies capture regional transcriptomic heterogeneity in vitiligo,,2025-11-21,Preprint,Y,7,in_vitro,abstract_exact,mechanistic,,,,3,direct_existing_effect,candidate_unverified,none
tyrosine,타이로신,Tyrosine,752,europe_pmc,DOI:10.21203/rs.3.rs-8234680/v1,,10.21203/rs.3.rs-8234680/v1,SYK gain-of-function mutation regulates neutrophil functions to drive spontaneous psoriasis,,2025-12-08,Preprint,Y,6,animal,abstract_exact,mechanistic,,,,1,human_skin_topical,candidate_unverified,none
