ingredient_id,paper_key,pmid,doi,title,journal,publication_date,publication_types,sources,evidence_tier,evidence_kind,relation_scope,applicability,primary_status,all_statuses,mapped_effect_ids,new_effect_candidates,directions,statistical_support,correction_flag,full_text_status,evidence_spans,status_scope,review_status,runtime_score_change,policy_version
sorbic_acid,PMID:7712673,7712673,10.1016/0009-9236(95)90214-7,Topical benzoic acid induces the increased biosynthesis of prostaglandin D2 in human skin in vivo.,Clinical pharmacology and therapeutics,1995-Apr,"Clinical Trial; Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",pubmed,3,human_topical_clinical,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"Recently we showed that cutaneous erythema similar to that associated with application of venzoic acid is induced by the topical administration of another preservative, sorbic acid, and is mediated by the increased biosynthesis of prostaglandin (PG)D2 in the skin.",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sorbic_acid,DOI:10.29199/derm.101015,,10.29199/derm.101015,Enhanced Topical Uptake of Ascorbic Acid in Fractional Photothermolysis-treated ex vivo human skin,"Journal of Dermatologic Surgery, Research and Therapy",2018-11-10,journal-article,crossref,5,ex_vivo_or_artificial_skin,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
decyl_glucoside,PMID:42416500,42416500,10.3389/falgy.2026.1862176,Contact sensitization to hair care allergens in scalp seborrheic dermatitis: associations with disease severity and microbiota profiles.,Frontiers in allergy,2026-06-23,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
decyl_glucoside,PMID:41471714,41471714,10.3390/molecules30244687,Extracts from By-Products of the Fruit and Vegetable Industry as Ingredients Improving the Properties of Cleansing Gels.,"Molecules (Basel, Switzerland)",2025-12-07,Journal Article,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
decyl_glucoside,PMID:36305668,36305668,10.1111/cod.14239,Use of sorbitan sesquioleate in patch test preparations and patch testing with the substance-What do our results mean?,Contact dermatitis,2022-11-01,Journal Article,pubmed,4,human_topical_observational_or_use_test,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
argania_spinosa_kernel_oil,PMID:25345257,25345257,,"Comparative trial of moisturizer containing spent grain wax, Butyrospermum parkii extract, Argania spinosa kernel oil vs. 1% hydrocortisone cream in the treatment of childhood atopic dermatitis.",Journal of the Medical Association of Thailand = Chotmaihet thangphaet,2014-Aug,Comparative Study; Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
argania_spinosa_kernel_oil,DOI:10.21203/rs.3.rs-7018488/v1,,10.21203/rs.3.rs-7018488/v1,"Efficacy and Safety of Combination Cream of Stimu-tex AS TM (Spent Grain Wax, Argania Spinosa Kernel Oil, Butyrospermum Parkii (Shea Butter) Extract), and Saccharide Isomerate After Fractional CO2 Laser Procedure: Split-Face, Double Blinded, Randomized Controlled Trial",,2025-07-28,Preprint,crossref|europe_pmc,2,human_topical_rct,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
argania_spinosa_kernel_oil,DOI:10.35755/jmedassocthai.2021.04.11643,,10.35755/jmedassocthai.2021.04.11643,"The Comparative Study of Efficacy between Cream Containing Spent Grain Wax, Shea Butter, Argania spinosa Kernel Oil, Tapioca Starch, and 1% Hydrocortisone Cream in The Treatment of Intertrigo",Journal of the Medical Association of Thailand,2021-04-15,journal-article,crossref,2,human_topical_rct,title_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
kaolin,PMID:2522756,2522756,,Topical prevention of poison ivy/oak dermatitis.,Archives of dermatology,1989-Apr,Clinical Trial; Comparative Study; Controlled Clinical Trial; Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
kaolin,PMID:37729169,37729169,10.1097/asw.0000000000000036,Closure of Long Surgical Incisions with Hemostatic Tissue Adhesive in a Porcine Skin Model.,Advances in skin & wound care,2023-Oct-01,Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
kaolin,PMID:12574449,12574449,10.1152/jn.00799.2002,Differential sensitization of amygdala neurons to afferent inputs in a model of arthritic pain.,Journal of neurophysiology,2003-Feb,"Journal Article; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, P.H.S.",pubmed,6,animal,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrolyzed_hyaluronic_acid,DOI:10.20944/preprints202106.0580.v1,,10.20944/preprints202106.0580.v1,"A Face Serum Containing Bakuchiol, Palmitoyl Tripeptide-38, Hydrolyzed Hyaluronic Acid and a Polyherbal and Vitamin Blend Improves Skin Quality in Human Volunteers and Protects Skin Structure In vitro",,2021-06-23,Preprint,crossref|europe_pmc,4,human_topical_observational_or_use_test,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,"A Face Serum Containing Bakuchiol, Palmitoyl Tripeptide-38, Hydrolyzed Hyaluronic Acid and a Polyherbal and Vitamin Blend Improves Skin Quality in Human Volunteers and Protects Skin Structure In vitro",machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrolyzed_hyaluronic_acid,DOI:10.20944/preprints202502.1669.v1,,10.20944/preprints202502.1669.v1,Oral Intake and Topical Application of Hyaluronic Acid Ameliorates Skin Aging Signs: Efficacy Results of a Placebo-Controlled In & Out Trial,,2025-02-20,posted-content,crossref,2,human_topical_rct,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
hydrolyzed_hyaluronic_acid,DOI:10.3390/cosmetics12060265,,10.3390/cosmetics12060265,Overview of Hydrogels and the Use of Hyaluronic Acid-Based Hydrogels in Pharmaceutical Transdermal Delivery Systems and Topical Cosmetic Skin Applications,Cosmetics,2025-11-20,journal-article,crossref,3,human_topical_clinical,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
triethyl_citrate,PMID:3588972,3588972,10.1016/0090-6980(87)90030-x,Fluorometric documentation of increased cutaneous blood flow after topical application of a PGE2 analog in man.,Prostaglandins,1987-May,"Clinical Trial; Journal Article; Randomized Controlled Trial; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, U.S. Gov't, P.H.S.",pubmed,2,human_topical_rct,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
triethyl_citrate,PMID:17635508,17635508,10.1111/j.1365-2133.2007.08083.x,"Double-blind, randomized, placebo-controlled study of a lotion containing triethyl citrate and ethyl linoleate in the treatment of acne vulgaris.",The British journal of dermatology,2007-07-16,Journal Article; Randomized Controlled Trial,pubmed,2,human_topical_rct,title_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
triethyl_citrate,PMID:15742818,15742818,10.1007/bf02975145,Antihistamine effects of triprolidine from the transdermal administration of the TPX matrix in rats.,Archives of pharmacal research,2005-Jan,Comparative Study; Journal Article,pubmed,6,animal,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sorbitol,PMID:26603646,26603646,10.1016/j.ijid.2015.11.011,Onychomycosis caused by Trichosporon mucoides.,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2015-11-19,Case Reports; Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,human_topical,abstract_insufficient,abstract_insufficient,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sorbitol,PMID:19134439,19134439,,Sorbitan sesquioleate: an emerging contact allergen.,"Dermatitis : contact, atopic, occupational, drug",2008,Journal Article,pubmed,4,human_topical_observational_or_use_test,abstract_exact,combination_or_formulation,formulation_only,formulation_only,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
sorbitol,DOI:10.1101/2023.01.12.22284059,,10.1101/2023.01.12.22284059,"Early iron supplementation of exclusively breastfed African infants: a proof-of-principle, placebo-controlled, randomised, double-blinded efficacy trial",,2023-01-15,Preprint,europe_pmc,2,human_topical_rct,abstract_exact,route_mismatch,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_10_laurate,PMID:32999744,32999744,10.1007/s10068-020-00792-w,Influences of added surfactants on the water solubility and antibacterial activity of rosemary extract.,Food science and biotechnology,2020-08-01,Journal Article,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_10_laurate,PMID:41772644,41772644,10.1186/s13036-026-00644-x,Bakuchiol-loaded amphiphilic polymeric nanoparticles: enhancing stability and multifunctionality through encapsulation.,Journal of biological engineering,2026-03-03,Journal Article,pubmed,8,review_or_reference,abstract_exact,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
polyglyceryl_10_laurate,DOI:10.1007/978-3-540-71095-0_7659,,10.1007/978-3-540-71095-0_7659,PEG-10 Polyglyceryl-2 Laurate,Springer Lexikon Kosmetik und Körperpflege,2007,book-chapter,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dimethicone_crosspolymer,DOI:10.56808/2673-060x.5086,,10.56808/2673-060x.5086,Comparative efficacy of topical dimethicone and permethrin for the treatment of head lice infestation in students,Chulalongkorn Medical Journal,2024-03-07,journal-article,crossref,2,human_topical_rct,unconfirmed,human_topical,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dimethicone_crosspolymer,DOI:10.1080/10915810390204854,,10.1080/10915810390204854,"Final Report on the Safety Assessment of Stearoxy Dimethicone, Dimethicone, Methicone, Amino Bispropyl Dimethicone, Aminopropyl Dimethicone, Amodimethicone, Amodimethicone Hydroxystearate, Behenoxy Dimethicone, C24–28 Alkyl Methicone, C30–45 Alkyl Methicone, C30–45 Alkyl Dimethicone, Cetearyl Methicone, Cetyl Dimethicone, Dimethoxysilyl Ethylenediaminopropyl Dimethicone, Hexyl Methicone, Hydroxypropyldimethicone, Stearamidopropyl Dimethicone, Stearyl Dimethicone, Stearyl Methicone, and Vinyldimethicone",International Journal of Toxicology,2003-06,journal-article,crossref,6,animal,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
dimethicone_crosspolymer,DOI:10.1155/2013/239186,,10.1155/2013/239186,Pilot Study to Evaluate the Effect of Topical Dimethicone on Clinical Signs and Skin Barrier Function in Dogs with Naturally Occurring Atopic Dermatitis,Veterinary Medicine International,2013,journal-article,crossref,6,animal,unconfirmed,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_40_hydrogenated_castor_oil,DOI:10.1080/109158197227189,,10.1080/109158197227189,"Final Report on the Safety Assessment of Peg-30,-33,-35,-36, ANd-40 Castor Oil and Peg-30 and-40 Hydrogenated Castor Oil",International Journal of Toxicology,1997-05,journal-article,crossref,6,animal,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_40_hydrogenated_castor_oil,PMID:15125571,15125571,,Preparation and evaluation of microemulsion of vinpocetine for transdermal delivery.,Die Pharmazie,2004-Apr,Journal Article,pubmed,6,animal,abstract_exact,mechanistic,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
peg_40_hydrogenated_castor_oil,PMID:35335897,35335897,10.3390/pharmaceutics14030521,Facile Solvent-Free Preparation of Antioxidant Idebenone-Loaded Nanoparticles for Efficient Wound Healing.,Pharmaceutics,2022-02-26,Journal Article,pubmed,6,animal,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
tetrasodium_edta,DOI:10.1177/030089168707300102,,10.1177/030089168707300102,Topical Administration of Tetrasodium-Mesotetraphenyl-Porphinesulfonate (TPPS): Correlation between Drug Penetration and Depth of Necrosis in Skin of Nude Mice following Red Light Irradiation,Tumori Journal,1987-02,journal-article,crossref,6,animal,unconfirmed,combination_or_formulation,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
tetrasodium_edta,DOI:10.1002/chin.198042210,,10.1002/chin.198042210,"ChemInform Abstract: COMPOUNDS STRUCTURALLY RELATED TO COMPLEXONS. XVI. SYNTHESIS AND CHARACTERIZATION OF TETRASODIUM SALT OF ETHYLENEDIPHOSPHINETETRAACETIC ACID, THE PHOSPHORUS ANALOG OF EDTA",Chemischer Informationsdienst,1980-10-21,journal-article,crossref,8,review_or_reference,unconfirmed,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
tetrasodium_edta,DOI:10.1039/d2ra06418a,,10.1039/d2ra06418a,Tetrasodium EDTA for the prevention of urinary catheter infections and blockages,RSC Advances,2023,journal-article,crossref,8,review_or_reference,title_exact,reference_only,reject_wrong_scope,reject_wrong_scope,,,,N,N,not_checked,,machine_screening_only,candidate_unverified,none,mwbl-ingredient-evidence-adjudication-v1
