portfolio_rank,selected_for_portfolio,ingredient_id,name_ko,name_en,product_count,current_runtime,effect_ids,best_evidence_tier,best_signal_score,best_relation_scope,best_applicability,best_pmid,best_title,evidence_component,product_component,function_component,portfolio_score,selection_reason,review_status,score_change
543,N,orbignya_oleifera_seed_oil,바바수씨오일,Orbignya Oleifera Seed Oil,385,N,effect_moisture_barrier,,0,,,,,0.0000,16.9255,10.0000,26.9255,product_usage+official_function,candidate_unverified,none
544,N,citrullus_lanatus_watermelon_seed_oil,수박씨오일,Citrullus Lanatus (Watermelon) Seed Oil,384,N,effect_moisture_barrier,,0,,,,,0.0000,16.9182,10.0000,26.9182,product_usage+official_function,candidate_unverified,none
545,N,althaea_rosea_root_extract,접시꽃뿌리추출물,Althaea Rosea Root Extract,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
546,N,amylose,아밀로오스,Amylose,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
547,N,citrus_depressa_peel_extract,플랫레몬껍질추출물,Citrus Depressa Peel Extract,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
548,N,laurdimonium_hydroxypropyl_hydrolyzed_barley_protein,라우르다이모늄하이드록시프로필하이드롤라이즈드보리단 백질,Laurdimonium Hydroxypropyl Hydrolyzed Barley Protein,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
549,N,myrothamnus_flabellifolia_callus_culture_extract,미로탐누스 플라벨리폴리아캘러스배양추출물,Myrothamnus Flabellifolia Callus Culture Extract,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
550,N,nelumbo_nucifera_callus_culture_extract,연꽃캘러스배양추출물,Nelumbo Nucifera Callus Culture Extract,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
551,N,peg_60,피이지-60,PEG-60,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
552,N,pinus_pinaster_bark_bud_extract,프랑스해안송껍질/싹추출물,Pinus Pinaster Bark/Bud Extract,10,N,effect_acne_sebum,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
553,N,polypodium_vulgare_rhizome_extract,미역고사리뿌리줄기추출물,Polypodium Vulgare Rhizome Extract,10,N,effect_moisture_barrier,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
554,N,propanediol_caprylate,프로판다이올카프릴레이트,Propanediol Caprylate,10,N,effect_acne_sebum,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
555,N,rumex_crispus_root_extract,소리쟁이뿌리추출물,Rumex Crispus Root Extract,10,N,effect_calming,,0,,,,,0.0000,6.8144,20.0000,26.8144,product_usage+official_function,candidate_unverified,none
556,N,glyceryl_undecylenate,글리세릴운데실레네이트,Glyceryl Undecylenate,369,N,effect_moisture_barrier,,0,,,,,0.0000,16.8052,10.0000,26.8052,product_usage+official_function,candidate_unverified,none
557,N,triheptanoin,트라이헵타노인,Triheptanoin,360,N,effect_moisture_barrier,,0,,,,,0.0000,16.7352,10.0000,26.7352,product_usage+official_function,candidate_unverified,none
558,N,propylene_glycol_dicaprate,프로필렌글라이콜다이카프레이트,Propylene Glycol Dicaprate,358,N,effect_moisture_barrier,,0,,,,,0.0000,16.7195,10.0000,26.7195,product_usage+official_function,candidate_unverified,none
559,N,acetyl_tetrapeptide_3,아세틸테트라펩타이드-3,Acetyl Tetrapeptide-3,357,N,effect_moisture_barrier,,0,,,,,0.0000,16.7115,10.0000,26.7115,product_usage+official_function,candidate_unverified,none
560,N,diheptyl_succinate,다이헵틸석시네이트,Diheptyl Succinate,357,N,effect_moisture_barrier,,0,,,,,0.0000,16.7115,10.0000,26.7115,product_usage+official_function,candidate_unverified,none
561,N,undecane,운데케인,Undecane,356,N,effect_moisture_barrier,,0,,,,,0.0000,16.7036,10.0000,26.7036,product_usage+official_function,candidate_unverified,none
562,N,neopentyl_glycol_diethylhexanoate,네오펜틸글라이콜다이에틸헥사노에이트,Neopentyl Glycol Diethylhexanoate,355,N,effect_moisture_barrier,,0,,,,,0.0000,16.6956,10.0000,26.6956,product_usage+official_function,candidate_unverified,none
563,N,ppg_3_benzyl_ether_myristate,피피지-3벤질에터미리스테이트,PPG-3 Benzyl Ether Myristate,355,N,effect_moisture_barrier,,0,,,,,0.0000,16.6956,10.0000,26.6956,product_usage+official_function,candidate_unverified,none
564,N,candida_bombicola_glucose_methyl_rapeseedate_ferment,칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물,Candida Bombicola/Glucose/Methyl Rapeseedate Ferment,353,N,effect_moisture_barrier,,0,,,,,0.0000,16.6796,10.0000,26.6796,product_usage+official_function,candidate_unverified,none
565,N,bis_peg_ppg_14_14_dimethicone,비스-피이지/피피지-14/14다이메티콘,Bis-PEG/PPG-14/14 Dimethicone,348,N,effect_moisture_barrier,,0,,,,,0.0000,16.6392,10.0000,26.6392,product_usage+official_function,candidate_unverified,none
566,N,brassica_campestris_rapeseed_sterols,유채스테롤,Brassica Campestris (Rapeseed) Sterols,346,N,effect_moisture_barrier,,0,,,,,0.0000,16.6228,10.0000,26.6228,product_usage+official_function,candidate_unverified,none
567,N,daucus_carota_sativa_carrot_seed_oil,당근씨오일,Daucus Carota Sativa (Carrot) Seed Oil,340,N,effect_moisture_barrier,,0,,,,,0.0000,16.5733,10.0000,26.5733,product_usage+official_function,candidate_unverified,none
568,N,isodecyl_neopentanoate,아이소데실네오펜타노에이트,Isodecyl Neopentanoate,340,N,effect_moisture_barrier,,0,,,,,0.0000,16.5733,10.0000,26.5733,product_usage+official_function,candidate_unverified,none
569,N,propylheptyl_caprylate,프로필헵틸카프릴레이트,Propylheptyl Caprylate,338,N,effect_moisture_barrier,,0,,,,,0.0000,16.5566,10.0000,26.5566,product_usage+official_function,candidate_unverified,none
570,N,amorphophallus_konjac_root_extract,곤약뿌리추출물,Amorphophallus Konjac Root Extract,9,N,effect_moisture_barrier,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
571,N,helichrysum_arenarium_extract,옐로우체이스트위드추출물,Helichrysum Arenarium Extract,9,N,effect_calming,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
572,N,hordeum_vulgare_sprout_extract,보리싹추출물,Hordeum Vulgare Sprout Extract,9,N,effect_moisture_barrier,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
573,N,myrica_cerifera_bayberry_fruit_extract,베이베리열매추출물,Myrica Cerifera (Bayberry) Fruit Extract,9,N,effect_moisture_barrier,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
574,N,peg_90,피이지-90,PEG-90,9,N,effect_moisture_barrier,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
575,N,saccharomyces_rice_bran_ferment,효모/쌀겨발효물,Saccharomyces/Rice Bran Ferment,9,N,effect_moisture_barrier,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
576,N,tilia_vulgaris_flower_extract,유럽라임나무꽃추출물,Tilia Vulgaris Flower Extract,9,N,effect_calming,,0,,,,,0.0000,6.5436,20.0000,26.5436,product_usage+official_function,candidate_unverified,none
577,N,diisopropyl_adipate,다이아이소프로필아디페이트,Diisopropyl Adipate,325,N,effect_moisture_barrier,,0,,,,,0.0000,16.4454,10.0000,26.4454,product_usage+official_function,candidate_unverified,none
578,N,c12_16_alcohols,C12-16알코올,C12-16 Alcohols,321,N,effect_moisture_barrier,,0,,,,,0.0000,16.4104,10.0000,26.4104,product_usage+official_function,candidate_unverified,none
579,N,crambe_abyssinica_seed_oil,아비시니안케일씨오일,Crambe Abyssinica Seed Oil,310,N,effect_moisture_barrier,,0,,,,,0.0000,16.3116,10.0000,26.3116,product_usage+official_function,candidate_unverified,none
580,N,octyldodecyl_neopentanoate,옥틸도데실네오펜타노에이트,Octyldodecyl Neopentanoate,310,N,effect_moisture_barrier,,0,,,,,0.0000,16.3116,10.0000,26.3116,product_usage+official_function,candidate_unverified,none
581,N,coco_caprylate,코코-카프릴레이트,Coco-Caprylate,304,N,effect_moisture_barrier,,0,,,,,0.0000,16.2562,10.0000,26.2562,product_usage+official_function,candidate_unverified,none
582,N,cetraria_islandica_thallus_extract,아이슬란드이끼엽상체추출물,Cetraria Islandica Thallus Extract,8,N,effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
583,N,citrus_aurantium_tachibana_peel_extract,타치바나오렌지껍질추출물,Citrus Aurantium Tachibana Peel Extract,8,N,effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
584,N,cyclohexylglycerin,사이클로헥실글리세린,Cyclohexylglycerin,8,N,effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
585,N,lauryl_pca,라우릴피씨에이,Lauryl PCA,8,N,effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
586,N,papaver_rhoeas_petal_extract,개양귀비꽃잎추출물,Papaver Rhoeas Petal Extract,8,N,effect_calming|effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
587,N,pogostemon_cablin_leaf_stem_extract,광곽향잎/줄기추출물,Pogostemon Cablin Leaf/Stem Extract,8,N,effect_acne_sebum|effect_moisture_barrier,,0,,,,,0.0000,6.2442,20.0000,26.2442,product_usage+official_function,candidate_unverified,none
588,N,isostearyl_neopentanoate,아이소스테아릴네오펜타노에이트,Isostearyl Neopentanoate,301,N,effect_moisture_barrier,,0,,,,,0.0000,16.2281,10.0000,26.2281,product_usage+official_function,candidate_unverified,none
589,N,glycol_stearate,글라이콜스테아레이트,Glycol Stearate,297,N,effect_moisture_barrier,,0,,,,,0.0000,16.1902,10.0000,26.1902,product_usage+official_function,candidate_unverified,none
590,N,borago_officinalis_seed_oil,보리지씨오일,Borago Officinalis Seed Oil,289,N,effect_moisture_barrier,,0,,,,,0.0000,16.1129,10.0000,26.1129,product_usage+official_function,candidate_unverified,none
591,N,glycine_max_soybean_seed_extract,검정콩추출물,Glycine Max (Soybean) Seed Extract,283,N,effect_moisture_barrier,,0,,,,,0.0000,16.0535,10.0000,26.0535,product_usage+official_function,candidate_unverified,none
592,N,hydrogenated_castor_oil_sebacic_acid_copolymer,하이드로제네이티드캐스터오일/세바식애씨드코폴리머,Hydrogenated Castor Oil/Sebacic Acid Copolymer,283,N,effect_moisture_barrier,,0,,,,,0.0000,16.0535,10.0000,26.0535,product_usage+official_function,candidate_unverified,none
593,N,caesalpinia_spinosa_fruit_extract,타라열매추출물,Caesalpinia Spinosa Fruit Extract,278,N,effect_moisture_barrier,,0,,,,,0.0000,16.0030,10.0000,26.0030,product_usage+official_function,candidate_unverified,none
594,N,sucrose_tetrastearate_triacetate,수크로오스테트라스테아레이트트라이아세테이트,Sucrose Tetrastearate Triacetate,278,N,effect_moisture_barrier,,0,,,,,0.0000,16.0030,10.0000,26.0030,product_usage+official_function,candidate_unverified,none
595,N,glyceryl_laurate,글리세릴라우레이트,Glyceryl Laurate,273,N,effect_moisture_barrier,,0,,,,,0.0000,15.9516,10.0000,25.9516,product_usage+official_function,candidate_unverified,none
596,N,pyrus_communis_pear_fruit_extract,서양배추출물,Pyrus Communis (Pear) Fruit Extract,272,N,effect_moisture_barrier,,0,,,,,0.0000,15.9412,10.0000,25.9412,product_usage+official_function,candidate_unverified,none
597,N,shea_butter_ethyl_esters,시어버터에틸에스터,Shea Butter Ethyl Esters,269,N,effect_moisture_barrier,,0,,,,,0.0000,15.9098,10.0000,25.9098,product_usage+official_function,candidate_unverified,none
598,N,isotridecyl_isononanoate,아이소트라이데실아이소노나노에이트,Isotridecyl Isononanoate,268,N,effect_moisture_barrier,,0,,,,,0.0000,15.8993,10.0000,25.8993,product_usage+official_function,candidate_unverified,none
599,N,diospyros_kaki_leaf_extract,감나무잎추출물,Diospyros Kaki Leaf Extract,266,N,effect_moisture_barrier,,0,,,,,0.0000,15.8781,10.0000,25.8781,product_usage+official_function,candidate_unverified,none
600,N,hippophae_rhamnoides_oil,비타민나무오일,Hippophae Rhamnoides Oil,265,N,effect_moisture_barrier,,0,,,,,0.0000,15.8674,10.0000,25.8674,product_usage+official_function,candidate_unverified,none
601,N,cetyl_dimethicone,세틸다이메티콘,Cetyl Dimethicone,264,N,effect_moisture_barrier,,0,,,,,0.0000,15.8567,10.0000,25.8567,product_usage+official_function,candidate_unverified,none
602,N,glyceryl_behenate_eicosadioate,글리세릴베헤네이트/에이코사디오에이트,Glyceryl Behenate/Eicosadioate,263,N,effect_moisture_barrier,,0,,,,,0.0000,15.8460,10.0000,25.8460,product_usage+official_function,candidate_unverified,none
603,N,rubus_idaeus_raspberry_seed_oil,라즈베리씨오일,Rubus Idaeus (Raspberry) Seed Oil,263,N,effect_moisture_barrier,,0,,,,,0.0000,15.8460,10.0000,25.8460,product_usage+official_function,candidate_unverified,none
604,N,sucrose_palmitate,수크로오스팔미테이트,Sucrose Palmitate,256,N,effect_moisture_barrier,,0,,,,,0.0000,15.7696,10.0000,25.7696,product_usage+official_function,candidate_unverified,none
605,N,hydrogenated_poly_c6_14_olefin,하이드로제네이티드폴리(C6-14올레핀),Hydrogenated Poly(C6-14 Olefin),254,N,effect_moisture_barrier,,0,,,,,0.0000,15.7474,10.0000,25.7474,product_usage+official_function,candidate_unverified,none
606,N,citrus_limon_lemon_peel_extract,레몬껍질추출물,Citrus Limon (Lemon) Peel Extract,251,N,effect_moisture_barrier,,0,,,,,0.0000,15.7138,10.0000,25.7138,product_usage+official_function,candidate_unverified,none
607,N,heptyl_undecylenate,헵틸운데실레네이트,Heptyl Undecylenate,250,N,effect_moisture_barrier,,0,,,,,0.0000,15.7025,10.0000,25.7025,product_usage+official_function,candidate_unverified,none
608,N,sh_oligopeptide_2,에스에이치-올리고펩타이드-2,sh-Oligopeptide-2,240,N,effect_moisture_barrier,,0,,,,,0.0000,15.5869,10.0000,25.5869,product_usage+official_function,candidate_unverified,none
609,N,ribes_nigrum_black_currant_seed_oil,양까막까치밥나무씨오일,Ribes Nigrum (Black Currant) Seed Oil,233,N,effect_moisture_barrier,,0,,,,,0.0000,15.5031,10.0000,25.5031,product_usage+official_function,candidate_unverified,none
610,N,stearyl_dimethicone,스테아릴다이메티콘,Stearyl Dimethicone,232,N,effect_moisture_barrier,,0,,,,,0.0000,15.4910,10.0000,25.4910,product_usage+official_function,candidate_unverified,none
611,N,pisum_sativum_pea_extract,완두콩전초추출물,Pisum Sativum (Pea) Extract,231,N,effect_moisture_barrier,,0,,,,,0.0000,15.4788,10.0000,25.4788,product_usage+official_function,candidate_unverified,none
612,N,methyl_glucose_sesquistearate,메틸글루코오스세스퀴스테아레이트,Methyl Glucose Sesquistearate,217,N,effect_moisture_barrier,,0,,,,,0.0000,15.3019,10.0000,25.3019,product_usage+official_function,candidate_unverified,none
613,N,alaria_esculenta_extract,배더락스추출물,Alaria Esculenta Extract,210,N,effect_moisture_barrier,,0,,,,,0.0000,15.2091,10.0000,25.2091,product_usage+official_function,candidate_unverified,none
614,N,hydrogenated_jojoba_oil,하이드로제네이티드호호바오일,Hydrogenated Jojoba Oil,210,N,effect_moisture_barrier,,0,,,,,0.0000,15.2091,10.0000,25.2091,product_usage+official_function,candidate_unverified,none
615,N,malt_extract,맥아추출물,Malt Extract,202,N,effect_moisture_barrier,,0,,,,,0.0000,15.0993,10.0000,25.0993,product_usage+official_function,candidate_unverified,none
616,N,salix_nigra_willow_bark_extract,블랙윌로우나무껍질추출물,Salix Nigra (Willow) Bark Extract,199,N,effect_moisture_barrier,,0,,,,,0.0000,15.0570,10.0000,25.0570,product_usage+official_function,candidate_unverified,none
617,N,phenylpropyldimethylsiloxysilicate,페닐프로필디메틸실록시실리케이트,Phenylpropyldimethylsiloxysilicate,197,N,effect_moisture_barrier,,0,,,,,0.0000,15.0284,10.0000,25.0284,product_usage+official_function,candidate_unverified,none
618,N,hydrolyzed_viola_tricolor_extract,하이드롤라이즈드삼색제비꽃추출물,Hydrolyzed Viola Tricolor Extract,190,N,effect_moisture_barrier,,0,,,,,0.0000,14.9261,10.0000,24.9261,product_usage+official_function,candidate_unverified,none
619,N,isostearyl_alcohol,아이소스테아릴알코올,Isostearyl Alcohol,189,N,effect_moisture_barrier,,0,,,,,0.0000,14.9112,10.0000,24.9112,product_usage+official_function,candidate_unverified,none
620,N,caprylic_capric_glycerides,카프릴릭/카프릭글리세라이즈,Caprylic/Capric Glycerides,187,N,effect_moisture_barrier,,0,,,,,0.0000,14.8811,10.0000,24.8811,product_usage+official_function,candidate_unverified,none
621,N,panax_ginseng_root_extract,인삼추출물,Panax Ginseng Root Extract,184,N,effect_moisture_barrier,,0,,,,,0.0000,14.8354,10.0000,24.8354,product_usage+official_function,candidate_unverified,none
622,N,rhododendron_ferrugineum_extract,페루기네움철쭉추출물,Rhododendron Ferrugineum Extract,184,N,effect_moisture_barrier,,0,,,,,0.0000,14.8354,10.0000,24.8354,product_usage+official_function,candidate_unverified,none
623,N,diisostearoyl_polyglyceryl_3_dimer_dilinoleate,다이아이소스테아로일폴리글리세릴-3다이머다이리놀리에 이트,Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate,183,N,effect_moisture_barrier,,0,,,,,0.0000,14.8200,10.0000,24.8200,product_usage+official_function,candidate_unverified,none
624,N,triticum_vulgare_wheat_germ_extract,밀배아추출물,Triticum Vulgare (Wheat) Germ Extract,183,N,effect_moisture_barrier,,0,,,,,0.0000,14.8200,10.0000,24.8200,product_usage+official_function,candidate_unverified,none
625,N,cocoglycerides,코코글리세라이즈,Cocoglycerides,182,N,effect_moisture_barrier,,0,,,,,0.0000,14.8045,10.0000,24.8045,product_usage+official_function,candidate_unverified,none
626,N,melaleuca_alternifolia_tea_tree_extract,티트리추출물,Melaleuca Alternifolia (Tea Tree) Extract,172,N,effect_moisture_barrier,,0,,,,,0.0000,14.6448,10.0000,24.6448,product_usage+official_function,candidate_unverified,none
627,N,glyceryl_linoleate,글리세릴리놀리에이트,Glyceryl Linoleate,171,N,effect_moisture_barrier,,0,,,,,0.0000,14.6284,10.0000,24.6284,product_usage+official_function,candidate_unverified,none
628,N,elaeis_guineensis_palm_oil,오일팜오일,Elaeis Guineensis (Palm) Oil,169,N,effect_moisture_barrier,,0,,,,,0.0000,14.5951,10.0000,24.5951,product_usage+official_function,candidate_unverified,none
629,N,glycine_soja_soybean_sterols,돌콩스테롤,Glycine Soja (Soybean) Sterols,166,N,effect_moisture_barrier,,0,,,,,0.0000,14.5445,10.0000,24.5445,product_usage+official_function,candidate_unverified,none
630,N,polyglyceryl_6_stearate,폴리글리세릴-6스테아레이트,Polyglyceryl-6 Stearate,164,N,effect_moisture_barrier,,0,,,,,0.0000,14.5103,10.0000,24.5103,product_usage+official_function,candidate_unverified,none
631,N,punica_granatum_seed_oil,석류씨오일,Punica Granatum Seed Oil,159,N,effect_moisture_barrier,,0,,,,,0.0000,14.4228,10.0000,24.4228,product_usage+official_function,candidate_unverified,none
632,N,hippophae_rhamnoides_seed_oil,비타민나무씨오일,Hippophae Rhamnoides Seed Oil,155,N,effect_moisture_barrier,,0,,,,,0.0000,14.3509,10.0000,24.3509,product_usage+official_function,candidate_unverified,none
633,N,ethylhexyl_hydroxystearate,에틸헥실하이드록시스테아레이트,Ethylhexyl Hydroxystearate,154,N,effect_moisture_barrier,,0,,,,,0.0000,14.3326,10.0000,24.3326,product_usage+official_function,candidate_unverified,none
634,N,c24_28_alkyl_methicone,C24-28알킬메티콘,C24-28 Alkyl Methicone,151,N,effect_moisture_barrier,,0,,,,,0.0000,14.2771,10.0000,24.2771,product_usage+official_function,candidate_unverified,none
635,N,undaria_pinnatifida_extract,미역추출물,Undaria Pinnatifida Extract,150,N,effect_moisture_barrier,,0,,,,,0.0000,14.2583,10.0000,24.2583,product_usage+official_function,candidate_unverified,none
636,N,passiflora_incarnata_fruit_extract,인카르나타시계꽃열매추출물,Passiflora Incarnata Fruit Extract,148,N,effect_moisture_barrier,,0,,,,,0.0000,14.2204,10.0000,24.2204,product_usage+official_function,candidate_unverified,none
637,N,ppg_12_smdi_copolymer,피피지-12/에스엠디아이코폴리머,PPG-12/SMDI Copolymer,148,N,effect_moisture_barrier,,0,,,,,0.0000,14.2204,10.0000,24.2204,product_usage+official_function,candidate_unverified,none
638,N,trimethylolpropane_triisostearate,트라이메틸올프로판트라이아이소스테아레이트,Trimethylolpropane Triisostearate,148,N,effect_moisture_barrier,,0,,,,,0.0000,14.2204,10.0000,24.2204,product_usage+official_function,candidate_unverified,none
639,N,caprylic_capric_myristic_stearic_triglyceride,카프릴릭/카프릭/미리스틱/스테아릭트라이글리세라이드,Caprylic/Capric/Myristic/Stearic Triglyceride,146,N,effect_moisture_barrier,,0,,,,,0.0000,14.1820,10.0000,24.1820,product_usage+official_function,candidate_unverified,none
640,N,silicone_quaternium_18,실리콘쿼터늄-18,Silicone Quaternium-18,146,N,effect_moisture_barrier,,0,,,,,0.0000,14.1820,10.0000,24.1820,product_usage+official_function,candidate_unverified,none
641,N,sucrose_distearate,수크로오스다이스테아레이트,Sucrose Distearate,146,N,effect_moisture_barrier,,0,,,,,0.0000,14.1820,10.0000,24.1820,product_usage+official_function,candidate_unverified,none
642,N,hylocereus_undatus_fruit_extract,피타야추출물,Hylocereus Undatus Fruit Extract,145,N,effect_moisture_barrier,,0,,,,,0.0000,14.1626,10.0000,24.1626,product_usage+official_function,candidate_unverified,none
643,N,hydrogenated_palm_glycerides,하이드로제네이티드팜글리세라이즈,Hydrogenated Palm Glycerides,144,N,effect_moisture_barrier,,0,,,,,0.0000,14.1431,10.0000,24.1431,product_usage+official_function,candidate_unverified,none
644,N,ganoderma_lucidum_mushroom_extract,영지버섯추출물,Ganoderma Lucidum (Mushroom) Extract,143,N,effect_moisture_barrier,,0,,,,,0.0000,14.1234,10.0000,24.1234,product_usage+official_function,candidate_unverified,none
645,N,borago_officinalis_extract,보리지추출물,Borago Officinalis Extract,141,N,effect_moisture_barrier,,0,,,,,0.0000,14.0837,10.0000,24.0837,product_usage+official_function,candidate_unverified,none
646,N,undeceth_11,운데세스-11,Undeceth-11,141,N,effect_moisture_barrier,,0,,,,,0.0000,14.0837,10.0000,24.0837,product_usage+official_function,candidate_unverified,none
647,N,bis_stearyl_dimethicone,비스-스테아릴다이메티콘,Bis-Stearyl Dimethicone,140,N,effect_moisture_barrier,,0,,,,,0.0000,14.0636,10.0000,24.0636,product_usage+official_function,candidate_unverified,none
648,N,di_c12_13_alkyl_tartrate,다이-C12-13알킬타트레이트,Di-C12-13 Alkyl Tartrate,140,N,effect_moisture_barrier,,0,,,,,0.0000,14.0636,10.0000,24.0636,product_usage+official_function,candidate_unverified,none
649,N,isocetyl_stearate,아이소세틸스테아레이트,Isocetyl Stearate,140,N,effect_moisture_barrier,,0,,,,,0.0000,14.0636,10.0000,24.0636,product_usage+official_function,candidate_unverified,none
650,N,octyldodecyl_myristate,옥틸도데실미리스테이트,Octyldodecyl Myristate,136,N,effect_moisture_barrier,,0,,,,,0.0000,13.9818,10.0000,23.9818,product_usage+official_function,candidate_unverified,none
651,N,ribes_nigrum_black_currant_fruit_extract,양까막까치밥나무열매추출물,Ribes Nigrum (Black Currant) Fruit Extract,136,N,effect_moisture_barrier,,0,,,,,0.0000,13.9818,10.0000,23.9818,product_usage+official_function,candidate_unverified,none
652,N,oleic_linoleic_linolenic_polyglycerides,올레익/리놀레익/리놀레닉폴리글리세라이즈,Oleic/Linoleic/Linolenic Polyglycerides,135,N,effect_moisture_barrier,,0,,,,,0.0000,13.9610,10.0000,23.9610,product_usage+official_function,candidate_unverified,none
653,N,peg_20_glyceryl_triisostearate,피이지-20글리세릴트라이아이소스테아레이트,PEG-20 Glyceryl Triisostearate,135,N,effect_moisture_barrier,,0,,,,,0.0000,13.9610,10.0000,23.9610,product_usage+official_function,candidate_unverified,none
654,N,acetylated_glycol_stearate,아세틸레이티드글라이콜스테아레이트,Acetylated Glycol Stearate,133,N,effect_moisture_barrier,,0,,,,,0.0000,13.9189,10.0000,23.9189,product_usage+official_function,candidate_unverified,none
655,N,hexyldecanol,헥실데칸올,Hexyldecanol,132,N,effect_moisture_barrier,,0,,,,,0.0000,13.8976,10.0000,23.8976,product_usage+official_function,candidate_unverified,none
656,N,cannabis_sativa_seed_oil,삼씨오일,Cannabis Sativa Seed Oil,130,N,effect_moisture_barrier,,0,,,,,0.0000,13.8545,10.0000,23.8545,product_usage+official_function,candidate_unverified,none
657,N,glyceryl_caprylate_caprate,글리세릴카프릴레이트/카프레이트,Glyceryl Caprylate/Caprate,130,N,effect_moisture_barrier,,0,,,,,0.0000,13.8545,10.0000,23.8545,product_usage+official_function,candidate_unverified,none
658,N,stearyl_stearate,스테아릴스테아레이트,Stearyl Stearate,130,N,effect_moisture_barrier,,0,,,,,0.0000,13.8545,10.0000,23.8545,product_usage+official_function,candidate_unverified,none
659,N,gelidium_cartilagineum_extract,겔리듐 카르틸라기네움추출물,Gelidium Cartilagineum Extract,129,N,effect_moisture_barrier,,0,,,,,0.0000,13.8328,10.0000,23.8328,product_usage+official_function,candidate_unverified,none
660,N,hydrogenated_palm_oil,하이드로제네이티드팜오일,Hydrogenated Palm Oil,125,N,effect_moisture_barrier,,0,,,,,0.0000,13.7439,10.0000,23.7439,product_usage+official_function,candidate_unverified,none
661,N,thymus_vulgaris_thyme_leaf_extract,타임잎추출물,Thymus Vulgaris (Thyme) Leaf Extract,125,N,effect_moisture_barrier,,0,,,,,0.0000,13.7439,10.0000,23.7439,product_usage+official_function,candidate_unverified,none
662,N,polyglyceryl_10_decaisostearate,폴리글리세릴-10데카아이소스테아레이트,Polyglyceryl-10 Decaisostearate,123,N,effect_moisture_barrier,,0,,,,,0.0000,13.6985,10.0000,23.6985,product_usage+official_function,candidate_unverified,none
663,N,stearyl_heptanoate,스테아릴헵타노에이트,Stearyl Heptanoate,123,N,effect_moisture_barrier,,0,,,,,0.0000,13.6985,10.0000,23.6985,product_usage+official_function,candidate_unverified,none
664,N,ethylhexyl_isononanoate,에틸헥실아이소노나노에이트,Ethylhexyl Isononanoate,121,N,effect_moisture_barrier,,0,,,,,0.0000,13.6523,10.0000,23.6523,product_usage+official_function,candidate_unverified,none
665,N,rosa_canina_seed_oil,로즈힙씨오일,Rosa Canina Seed Oil,121,N,effect_moisture_barrier,,0,,,,,0.0000,13.6523,10.0000,23.6523,product_usage+official_function,candidate_unverified,none
666,N,c18_36_acid_triglyceride,C18-36애씨드트라이글리세라이드,C18-36 Acid Triglyceride,120,N,effect_moisture_barrier,,0,,,,,0.0000,13.6289,10.0000,23.6289,product_usage+official_function,candidate_unverified,none
667,N,behenyl_behenate,베헤닐베헤네이트,Behenyl Behenate,119,N,effect_moisture_barrier,,0,,,,,0.0000,13.6053,10.0000,23.6053,product_usage+official_function,candidate_unverified,none
668,N,cetearyl_isononanoate,세테아릴아이소노나노에이트,Cetearyl Isononanoate,119,N,effect_moisture_barrier,,0,,,,,0.0000,13.6053,10.0000,23.6053,product_usage+official_function,candidate_unverified,none
