product_code,source_prefix,current_brand,product_name,suspected_brand,issue_type,recommended_action,confidence,note
lookfantastic_0a3b3ab4bcce06,lookfantastic,COSRX,Murad Rapid Relief Spot Treatment 15ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=COSRX; Murad
lookfantastic_7b43d9c9cba31c,lookfantastic,CeraVe,Murad Retinol Youth Renewal Serum Travel Size 10ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; Paula's Choice
lookfantastic_91a516b71f7d8c,lookfantastic,Clinique,Murad Renewing Cleansing Cream 148ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Murad
lookfantastic_bef6032be05534,lookfantastic,Goldwell,Murad Retinal Head-to-Toe Kit,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Goldwell; Murad
lookfantastic_175c3855b134bb,lookfantastic,La Roche-Posay,Murad Rapid Relief Sulfur Mask 75ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Paula's Choice
lookfantastic_545a6fcb4c0315,lookfantastic,La Roche-Posay,Murad Sensitive Skin Heartleaf Soothing Body Cleanser 251ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; La Roche-Posay; Murad
lookfantastic_4a72b1e3780efc,lookfantastic,Marvis,Murad Daily Defense Cream 50ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Marvis; Murad
lookfantastic_0f5a024ba446ff,lookfantastic,Medik8,Murad Cellular Hydration Barrier Repair Cream 48g,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; OUAI
lookfantastic_95ed1bac5b0f1d,lookfantastic,Medik8,Murad Retinal ReSculpt Overnight Cream 50ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Medik8; Murad
lookfantastic_79c68e23bef440,lookfantastic,NYX Professional Makeup,Murad Cellular Hydration Barrier Repair Mask 77g,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Dr Dennis Gross; NYX Professional Makeup
lookfantastic_bd10af1e8b8a07,lookfantastic,Weleda,Murad Retinal Resculpt Body Treatment 148ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Murad; Paula's Choice; Weleda
lookfantastic_3f0199eaedcb16,lookfantastic,brushworks,Murad Sensitive Skin Heartleaf Calming Cream 50ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Murad; brushworks
lookfantastic_4d4df03322039d,lookfantastic,lookfantastic Beauty Box,Murad AHA/BHA Exfoliating Cleanser 148ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; Murad; lookfantastic Beauty Box
lookfantastic_1a2e4257dc722b,lookfantastic,lookfantastic Beauty Box,Murad Retinol Youth Renewal Eye Serum 15ml,Murad,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Murad; lookfantastic Beauty Box
lookfantastic_568efd4aae8713,lookfantastic,CeraVe,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_74adfc0235955d,lookfantastic,KIKO Milano,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_915e0f242a158c,lookfantastic,RapidLash,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_1f86bce5e86d4f,lookfantastic,Umberto Giannini,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_10b1ed3ac248ee,lookfantastic,lookfantastic Beauty Box,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_272ff4c49019b3,lookfantastic,lookfantastic Beauty Box,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_7966e13f4e0e7f,lookfantastic,lookfantastic Beauty Box,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_aaceddb748ef34,lookfantastic,lookfantastic Beauty Box,"Mylee Gel Nail Wraps Naturally, Darling",Mylee,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; KIKO Milano; Mylee; RapidLash; Umberto Giannini; lookfantastic Beauty Box
lookfantastic_a30b4cf57b592a,lookfantastic,Bobbi Brown,NARS Total Seduction Eyeshadow Stick 1.6g (Various Shades) Oblivion,NARS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bobbi Brown; NARS
lookfantastic_bddac4dbfceb09,lookfantastic,Bobbi Brown,NARS Total Seduction Eyeshadow Stick 1.6g (Various Shades) Oblivion,NARS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Bobbi Brown; NARS
lookfantastic_f65bfd737f0050,lookfantastic,Too Faced,NARS Afterglow Tempting Eyeshadow Palette Lavender Haze,NARS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Too Faced
lookfantastic_b9defb3cd5f935,lookfantastic,NARS,Natasha Denona My Dream Lip Gloss - Natasha,NATASHA DENONA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; Natasha Denona
lookfantastic_5bb354f1ac3b2c,lookfantastic,NYX Professional Makeup,Natasha Denona My Mini Dream Glow Blush Palette,NATASHA DENONA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; Natasha Denona
lookfantastic_d339823c703e2f,lookfantastic,Urban Decay,Natasha Denona Mini Eye Sculpt Palette,NATASHA DENONA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; Urban Decay
lookfantastic_4abaee1bd418a6,lookfantastic,Urban Decay,Natasha Denona Mini Eye Sculpt Palette - Cool,NATASHA DENONA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; Urban Decay
lookfantastic_8669b387754d0c,lookfantastic,Clinique,NUDESTIX Soft and Warm Nudes Mini Kit,NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; NUDESTIX
lookfantastic_98bea2d55a13f9,lookfantastic,Lancôme,NUDESTIX Splashproof Mascara - Black 12ml,NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Lancôme; Too Faced
lookfantastic_758ac2be846718,lookfantastic,NARS,NUDESTIX Nudefix Cream Concealer 10ml (Various Shades) Nude 4.5,NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; NARS; NUDESTIX
lookfantastic_93cbb3ff440b81,lookfantastic,NARS,NUDESTIX Nudies Matte Lux All Over Face Blush Colour 7g (Various Shades) Dolce Darlin',NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NUDESTIX
lookfantastic_4119e0408d76d3,lookfantastic,NARS,NUDESTIX Nudies Matte and Glow Core All Over Face Blush Colour 6g (Various Shades) Pink Ice,NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NUDESTIX
lookfantastic_8393e781720b27,lookfantastic,NARS,NUDESTIX Tinted Cover Foundation (Various Shades) Nude 1,NUDESTIX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NUDESTIX
lookfantastic_bf2ef48585c59f,lookfantastic,La Roche-Posay,NUXE Reve de Miel Cica Rich Hand Cream 50ml,NUXE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; La Roche-Posay
lookfantastic_bd2f049ce45c01,lookfantastic,La Roche-Posay,NUXE Very Rose Soothing Hand and Nail Cream 50ml,NUXE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Anastasia Beverly Hills; La Roche-Posay
lookfantastic_18c1a1fdc72d38,lookfantastic,Redken,NUXE Hair Prodigieux Detangling Leave-in Hair Milk 100ml,NUXE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Redken; The Ordinary
lookfantastic_07d78a94d50194,lookfantastic,St. Tropez,NUXE Self-Tanning Serum Prodigieuse BOOST 30ml,NUXE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NUXE; St. Tropez
lookfantastic_b9f286eafefae1,lookfantastic,The Ordinary,NUXE Reve de Miel Deliciously Nourishing Body Scrub 175ml,NUXE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NUXE; The Ordinary
lookfantastic_0568daa2bfc29a,lookfantastic,Beauty Works,NYX Professional Makeup Epic Inky Stix Waterproof Cream Gel Eyeliner (Various Shades) Lavender Link,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; NYX Professional Makeup
lookfantastic_cac5c6b603cfe5,lookfantastic,IT Cosmetics,"NYX Professional Makeup Fat Cheeks Juicy Blush, Liquid Blush, up to 12H Wear, Product Does Not Fade (various shades) 8ml Bouncin' Berry",NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=IT Cosmetics; NYX Professional Makeup
lookfantastic_8fbaa27289815e,lookfantastic,L'Oréal Paris,NYX Professional Makeup Buttermelt Glaze Soft Glow Skin Tint + SPF/FPS 30 Foundation (Various Shades) Whipped,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Paris; NYX Professional Makeup
lookfantastic_bfe221e47b2c17,lookfantastic,L'Oréal Paris,NYX Professional Makeup Can't Stop Won't Stop 24 Hour Foundation (Various Shades) Warm Walnut,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Paris; NARS
lookfantastic_6f95f1a5c1ebc1,lookfantastic,Laura Mercier,NYX Professional Makeup Fat Matte Smooth Color Lipstick 2g (Various Shades) Cocoa Cuddles,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Laura Mercier; NYX Professional Makeup
lookfantastic_dedb4e3618b058,lookfantastic,MAC,NYX Professional Makeup Suede Matte Lip Liner (Various Shades) Cherry Skies,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; NYX Professional Makeup
lookfantastic_b7a61c7a0f1744,lookfantastic,NARS,NYX Professional Makeup Bare With Me Concealer Serum 9.6ml (Various Shades) Fair,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NYX Professional Makeup
lookfantastic_239d24f937eab9,lookfantastic,NARS,NYX Professional Makeup Can't Stop Won't Stop Contour Concealer (Various Shades) Fair,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NYX Professional Makeup
lookfantastic_c64520458d6856,lookfantastic,NARS,NYX Professional Makeup Glitter Primer,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; NYX Professional Makeup
lookfantastic_c038373c3a4370,lookfantastic,NARS,NYX Professional Makeup Micro Brow Pencil (Various Shades) Taupe,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; benefit
lookfantastic_665fc72c72f16c,lookfantastic,Rimmel,"NYX Professional Makeup Buttermelt Powder Blush up to 12H Wear, Fade and Transfer Resistant (Various Shades) U Know Butta",NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; Rimmel
lookfantastic_5b128ab5c1797e,lookfantastic,Rimmel,NYX Professional Makeup Buttermelt Powder Bronzer 12H Wear Fade & Transfer Resistant (Various Shades) Butta Than U,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; Rimmel
lookfantastic_ba2c38f7563ad1,lookfantastic,Rimmel,NYX Professional Makeup High Definition Finishing Powder (Various Shades) Translucent,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; Rimmel
lookfantastic_2b304557f136a6,lookfantastic,Rimmel,NYX Professional Makeup Ultimate Edit Petite Eye Shadow Palette Phoenix,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; Rimmel
lookfantastic_fd9d3055f90735,lookfantastic,YSL,NYX Professional Makeup Smoothing Marshmellow Root Infused Super Face Primer 30ml,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; YSL
lookfantastic_84eb086df3fd28,lookfantastic,benefit,NYX Professional Makeup Blurring Vitamin E Face Primer 20ml,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; benefit
lookfantastic_83dc3666ceb4e4,lookfantastic,benefit,NYX Professional Makeup Fluff N Snatch Brow Powder Pen (Various Shades) Auburn 03,NYX Professional Makeup,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NYX Professional Makeup; benefit
lookfantastic_e2444ebc0c7ece,lookfantastic,Nailberry,nails inc. Get Hard Nail Hardener,Nails Inc.,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Nailberry; nails inc.
lookfantastic_dbb4879fa5fa41,lookfantastic,Color Wow,Natura Bissé Inhibit Tensolift Neck Serum 60ml,Natura Bissé,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; Natura Bissé
lookfantastic_0d356dd7b45050,lookfantastic,Elizabeth Arden,Neostrata Resurface Glycolic Renewal Smoothing Lotion for Face & Body 200ml,Neostrata,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Elizabeth Arden; Neostrata
lookfantastic_5dee9c34cd7781,lookfantastic,La Roche-Posay,Neostrata Resurface High Potency Cream for Dull Skin 30ml,Neostrata,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Neostrata
lookfantastic_b172cf731d0ee9,lookfantastic,RéVive,Neostrata Skin Active - Exfoliating Wash Facial Cleanser for Mature Skin 125ml,Neostrata,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Neostrata; RéVive
lookfantastic_d67a7a8935db96,lookfantastic,The Ordinary,Neostrata Resurface Glycolic Renewal Smoothing Cream for Uneven Skin Tone 40g,Neostrata,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Neostrata; The Ordinary
lookfantastic_1d32c2b2255f80,lookfantastic,Uriage,Neostrata Restore Redness Neutralising Serum for Sensitive Skin 29g,Neostrata,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Neostrata; Uriage
lookfantastic_f88761132707ac,lookfantastic,Kerastase,NuFACE Supercharged Ionplex Facial Mist 147ml,NuFACE,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kerastase; NuFACE
lookfantastic_2b1953b13abad8,lookfantastic,Umberto Giannini,Olaplex No.10 Bond Shaper Curl Defining Gel 200ml,OLAPLEX,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Olaplex; Umberto Giannini
lookfantastic_5c98c163db2c97,lookfantastic,The Ordinary,OSKIA Isotonic Hydra Serum,OSKIA,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=OSKIA; The Ordinary
lookfantastic_1f25ef55881545,lookfantastic,Color Wow,OUAI Bond Repair Balm Travel Size 50ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; HUDA BEAUTY
lookfantastic_2e9d931c740e8a,lookfantastic,Color Wow,OUAI Thickening Spray 177ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Color Wow; OUAI
lookfantastic_cf19c2d309be1d,lookfantastic,ESPA,OUAI Hand Lotion 437ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aesop; ESPA
lookfantastic_7412ada9bae13c,lookfantastic,L'Oréal Professionnel,OUAI Thick Conditioner Travel Size 89ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Professionnel; OUAI
lookfantastic_c9ef2ada235fc2,lookfantastic,Living Proof,OUAI Super Dry Shampoo Full Size 127g - Cape Town,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Living Proof; OUAI
lookfantastic_986b09b5bc3f11,lookfantastic,Living Proof,OUAI Super Dry Shampoo Full Size 127g - Melrose Place,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Living Proof; OUAI
lookfantastic_91146565f1204f,lookfantastic,Living Proof,OUAI Super Dry Shampoo Travel Size 56g - Melrose Place,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Living Proof; OUAI
lookfantastic_93a8570242d76f,lookfantastic,Philip Kingsley,OUAI Fine/Medium Hair Treament Masque Travel Size 100ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=OUAI; Philip Kingsley
lookfantastic_8901c1926b0711,lookfantastic,Umberto Giannini,OUAI Curl Crème 236ml,OUAI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=OUAI; Umberto Giannini
lookfantastic_cd31edac7bade5,lookfantastic,L'Oréal Professionnel,"Ole Henriksen Capri Coco Lime Chillers Pout Preserve Lip Treatment, 12Ml Capri Coco Lime",Ole Henriksen,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=L'Oréal Professionnel; Summer Fridays
lookfantastic_4618b2cef8c9ff,lookfantastic,Sol de Janeiro,"Ole Henriksen Après-Skin Rich Rescue Barrier Moisturizer With Ceramides, 75ml",Ole Henriksen,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Sol de Janeiro; Summer Fridays
lookfantastic_e3ff2186cfc04b,lookfantastic,The Ordinary,"Ole Henriksen Grenada Guava Chillers Pout Preserve Lip Treatment, 12Ml Capri Coco Lime",Ole Henriksen,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Summer Fridays; The Ordinary
lookfantastic_10d43dd1c0a906,lookfantastic,Aesop,Omorovicza Gold Rescue Cream,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aesop; Omorovicza
lookfantastic_42870b3b4f0232,lookfantastic,Aesop,Omorovicza Miracle Facial Oil 30ml,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Aesop; Omorovicza; Pai
lookfantastic_76178a6c44bdd6,lookfantastic,Caudalie,Omorovicza Queen of Hungary Mist 30ml,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Caudalie; Omorovicza
lookfantastic_193066ce51eed6,lookfantastic,Estée Lauder,Omorovicza Gold Rescue Cream (50ml),Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Estée Lauder; Omorovicza
lookfantastic_66ca919f380738,lookfantastic,Kiehl's Since 1851,Omorovicza Balancing Moisturiser 50ml,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; Omorovicza
lookfantastic_2d479458c484d8,lookfantastic,Michael Kors,Omorovicza Elemental Emulsion 50ml,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Michael Kors; Omorovicza
lookfantastic_0db35140d2093d,lookfantastic,OSKIA,Omorovicza Perfecting Lip Balm 10ml,Omorovicza,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=OSKIA; Omorovicza
lookfantastic_eef5808f3ed0bb,lookfantastic,Beauty Works,Pat McGrath Labs Mothership V: Seduction Palette,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Beauty Works; PATRICK TA
lookfantastic_55d260e5a74a30,lookfantastic,CeraVe,Pat McGrath Labs Mothership IX: Huetopian Dream Palette,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; PATRICK TA
lookfantastic_f3d48523535252,lookfantastic,Christophe Robin,Pat McGrath Labs Mothership X Moonlit Seduction Palette,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Christophe Robin; PATRICK TA
lookfantastic_1fe4cafa7eb226,lookfantastic,Eylure,Pat McGrath Labs Dark Star Mascara - Xtreme Black 13ml,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=CeraVe; Eylure
lookfantastic_a3f1d0a9604940,lookfantastic,Lancôme,Pat McGrath Labs Divine Skin The Essence Serum - Rose 001 100ml,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Lancôme; PATRICK TA
lookfantastic_93800a7845ae41,lookfantastic,MAC,Pat McGrath Labs Legendary Longwear Lip Liner 1.2g (Various Shades) Divine Nude,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_1b41427d3cf4cf,lookfantastic,MAC,Pat McGrath Labs LiquiLUST Legendary Wear Matte Lipstick 5ml (Various Shades) Divine Rose,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_4c36ac32972db1,lookfantastic,MAC,Pat McGrath Labs Lust Lip Gloss - Nude Venus 4.8g,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_ce325c799ecb0a,lookfantastic,MAC,Pat McGrath Labs MatteTrance Lipstick 4g (Various Shades) 1995,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_b15cdea4bd20c6,lookfantastic,MAC,Pat McGrath Labs Mothership I: Subliminal Palette,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_667f7c529ca0a8,lookfantastic,MAC,Pat McGrath Labs Satinallure Lipstick 3.7g (Various Shades) Infatuation,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=MAC; PATRICK TA
lookfantastic_a5bea4eedc5681,lookfantastic,MAC,Pat McGrath Labs Skin Fetish: Sublime Perfection Blurring Under Eye Powder 4g (Various Shades) Light,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; MAC
lookfantastic_a9ecc79ac986d0,lookfantastic,MAC,Pat McGrath Labs Skin Fetish: Sublime Perfection Setting Powder 8.5g (Various Shades) Light 1,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; MAC
lookfantastic_a38116f77892e3,lookfantastic,NARS,Pat McGrath Labs Skin Fetish Divine Bronzer 4.8g (Various Shades) Naked Desire,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; NARS
lookfantastic_f91f5222ae9cc8,lookfantastic,NARS,Pat McGrath Labs Skin Fetish Sublime Perfection Foundation 35ml (Various Shades) Light 1,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; NARS
lookfantastic_21adbd819d6f70,lookfantastic,NARS,Pat McGrath Labs Skin Fetish: Sublime Perfection Concealer 5ml (Various Shades) Light 1,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; PATRICK TA
lookfantastic_302a755a94bfb6,lookfantastic,NUDESTIX,Pat McGrath Labs Divine Blush Legendary Glow Colour Balm 7g (Various Shades) Peach Lotus,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NUDESTIX; PATRICK TA
lookfantastic_527accf6a0a257,lookfantastic,Real Techniques,Pat McGrath Labs Fetisheyes Mascara - Xtreme Black 8ml,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Hourglass; Real Techniques
lookfantastic_fb41bed3cf3387,lookfantastic,Urban Decay,Pat McGrath Labs Mothership VII: Divine Rose I Palette,PAT McGRATH LABS,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PATRICK TA; Urban Decay
lookfantastic_2d4b1d36002264,lookfantastic,Antipodes,PIXI Rose Oil Blend Serum 30ml,PIXI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Antipodes; Pai
lookfantastic_123e11f29042a7,lookfantastic,Garnier,PIXI Vitamin-C Sheet Mask (Pack of 3),PIXI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Garnier; PIXI
lookfantastic_1dfe06eccbbeaf,lookfantastic,NARS,PIXI H2O Skintint - 3 Warm 35ml Foundation,PIXI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=NARS; PIXI
lookfantastic_d7a805f87fb59d,lookfantastic,benefit,PIXI Glow Mud Cleanser 135ml,PIXI,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=PIXI; benefit
lookfantastic_8f0002db434f9d,lookfantastic,ESPA,Pai Skincare Gentle Genius ™ Barrier Care Replenishing Body Wash 250g,Pai,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=ESPA; Pai
lookfantastic_4c11f7ed551ac4,lookfantastic,The Ordinary,Pai Skincare Rosehip Bioregenerate™ Rejuvenating Overnight Face Oil 30ml,Pai,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Pai; The Ordinary
lookfantastic_cc21c36688e5ab,lookfantastic,Clinique,Perricone MD Neuropeptide The Cleansing Balm,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Clinique; Perricone MD
lookfantastic_f10464ff60806e,lookfantastic,Kiehl's Since 1851,Perricone MD Neuropeptide Corrective Brightening Under-Eye Cream,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=Kiehl's Since 1851; Perricone MD
lookfantastic_9f8f3a123cd1a5,lookfantastic,La Roche-Posay,Perricone MD Hypoallergenic Clean Correction Gentle Cleanser,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Medik8
lookfantastic_28a1bed3a80c6c,lookfantastic,La Roche-Posay,Perricone MD No Makeup Lip Oil 5.5ml (Various Shades) 3 Pomegranate,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=La Roche-Posay; Perricone MD
lookfantastic_035080be2ac2dc,lookfantastic,MAC,Perricone MD No Makeup Instant Blur Priming Moisturizer 1oz FG,Perricone MD,needs_manual_review,manual_review,0.55,same product_name appears under multiple brands; brands=HUDA BEAUTY; MAC
